mol_file,atom1_idx,element,mol_vol,vbur
mol_0003_0001.xyz,8,C,289.756,58.259
mol_0004_0001.xyz,3,C,334.386,53.08
mol_0005_0001.xyz,7,C,311.912,61.045
mol_0006_0001.xyz,24,C,344.968,59.12
mol_0007_0001.xyz,4,C,365.987,55.764
mol_0008_0001.xyz,8,C,279.762,54.539
mol_0009_0001.xyz,31,C,496.724,62.276
mol_0011_0001.xyz,11,C,372.001,62.698
mol_0013_0001.xyz,7,C,413.624,57.315
mol_0014_0001.xyz,23,C,375.322,58.218
mol_0016_0001.xyz,4,C,351.236,51.276
mol_0021_0001.xyz,11,C,337.751,65.477
mol_0022_0001.xyz,16,C,383.459,47.878
mol_0025_0001.xyz,14,C,305.747,54.567
mol_0027_0001.xyz,18,C,350.377,71.094
mol_0028_0001.xyz,12,C,211.792,47.285
mol_0029_0001.xyz,8,C,352.304,51.48
mol_0030_0001.xyz,25,C,487.676,68.91
mol_0032_0001.xyz,3,C,342.616,69.704
mol_0033_0001.xyz,27,C,425.895,64.697
mol_0037_0001.xyz,23,C,412.852,47.103
mol_0038_0001.xyz,19,C,359.256,53.228
mol_0043_0001.xyz,24,C,449.489,73.639
mol_0047_0001.xyz,15,C,383.178,44.494
mol_0048_0001.xyz,9,C,278.725,82.008
mol_0049_0001.xyz,4,C,344.628,51.542
mol_0050_0001.xyz,14,C,384.635,63.039
mol_0051_0001.xyz,23,C,367.155,47.138
mol_0052_0001.xyz,22,C,367.466,56.058
mol_0054_0001.xyz,12,C,350.423,59.485
mol_0057_0001.xyz,9,C,251.722,62.107
mol_0058_0001.xyz,5,C,365.745,56.503
mol_0060_0001.xyz,18,C,285.169,78.789
mol_0062_0001.xyz,1,C,243.63,44.691
mol_0064_0001.xyz,16,C,418.146,60.897
mol_0068_0001.xyz,17,C,354.222,60.686
mol_0070_0001.xyz,5,C,359.666,66.694
mol_0075_0001.xyz,4,C,351.651,65.587
mol_0077_0001.xyz,12,C,381.478,61.825
mol_0078_0001.xyz,5,C,321.286,53.076
mol_0079_0001.xyz,13,C,338.862,54.615
mol_0080_0001.xyz,6,C,352.992,56.934
mol_0082_0001.xyz,2,C,385.135,69.145
mol_0085_0001.xyz,8,C,374.034,69.296
mol_0086_0001.xyz,2,C,349.689,60.369
mol_0088_0001.xyz,5,C,281.432,60.505
mol_0090_0001.xyz,14,C,372.482,67.626
mol_0091_0001.xyz,18,C,365.326,53.912
mol_0094_0001.xyz,22,C,377.069,57.94
mol_0095_0001.xyz,19,C,362.301,47.062
mol_0098_0001.xyz,15,C,356.373,55.466
mol_0100_0001.xyz,11,C,371.13,59.353
mol_0102_0001.xyz,11,C,317.665,59.881
mol_0105_0001.xyz,19,C,356.669,42.722
mol_0106_0001.xyz,5,C,321.047,67.337
mol_0110_0001.xyz,30,C,437.405,50.168
mol_0111_0001.xyz,22,C,376.136,60.145
mol_0112_0001.xyz,27,C,419.16,55.175
mol_0113_0001.xyz,20,C,461.299,63.711
mol_0114_0001.xyz,18,C,492.331,76.918
mol_0116_0001.xyz,3,C,367.03,68.908
mol_0117_0001.xyz,15,C,378.73,54.1
mol_0118_0001.xyz,5,C,338.143,73.561
mol_0119_0001.xyz,7,C,333.659,58.873
mol_0121_0001.xyz,6,C,294.17,48.289
mol_0122_0001.xyz,10,C,204.261,48.821
mol_0123_0001.xyz,13,C,368.245,57.888
mol_0124_0001.xyz,9,C,238.286,57.57
mol_0125_0001.xyz,19,C,368.647,63.071
mol_0130_0001.xyz,11,C,424.04,50.379
mol_0131_0001.xyz,5,C,347.822,67.494
mol_0132_0001.xyz,23,C,442.284,53.942
mol_0134_0001.xyz,22,C,369.51,61.268
mol_0136_0001.xyz,11,C,233.233,61.238
