mol_file,atom1_idx,element,mol_vol,vbur
mol_0258_0001.xyz,3,C,385.138,73.023
mol_0259_0001.xyz,26,C,386.292,49.209
mol_0260_0001.xyz,7,C,274.327,51.387
mol_0263_0001.xyz,16,C,269.532,42.501
mol_0266_0001.xyz,17,C,295.351,60.64
mol_0267_0001.xyz,18,C,402.831,57.931
mol_0268_0001.xyz,8,C,263.427,45.066
mol_0275_0001.xyz,5,C,246.986,58.956
mol_0277_0001.xyz,12,C,429.699,64.602
mol_0279_0001.xyz,13,C,364.374,50.859
mol_0282_0001.xyz,7,C,370.844,48.861
mol_0284_0001.xyz,12,C,278.013,42.268
mol_0285_0001.xyz,11,C,290.692,51.098
mol_0288_0001.xyz,10,C,469.499,50.853
mol_0289_0001.xyz,11,C,271.216,54.653
mol_0292_0001.xyz,20,C,396.444,62.075
mol_0293_0001.xyz,4,C,264.064,52.91
mol_0294_0001.xyz,9,C,207.869,54.299
mol_0298_0001.xyz,11,C,253.076,55.876
mol_0300_0001.xyz,6,C,355.207,59.102
mol_0301_0001.xyz,14,C,398.358,77.854
mol_0307_0001.xyz,4,C,325.701,49.523
mol_0308_0001.xyz,16,C,337.123,44.22
mol_0311_0001.xyz,3,C,354.225,41.664
mol_0312_0001.xyz,25,C,407.534,47.87
mol_0313_0001.xyz,7,C,316.607,50.482
mol_0314_0001.xyz,18,C,307.951,45.663
mol_0315_0001.xyz,14,C,313.962,49.193
mol_0316_0001.xyz,6,C,369.9,58.577
mol_0318_0001.xyz,10,C,395.039,64.604
mol_0319_0001.xyz,4,C,286.62,58.516
mol_0322_0001.xyz,20,C,354.752,55.402
mol_0324_0001.xyz,4,C,364.773,53.903
mol_0325_0001.xyz,12,C,281.163,56.215
mol_0327_0001.xyz,29,C,440.039,71.715
mol_0328_0001.xyz,17,C,270.742,45.686
mol_0329_0001.xyz,3,C,337.349,54.207
mol_0332_0001.xyz,15,C,234.05,45.652
mol_0334_0001.xyz,11,C,245.953,43.859
mol_0336_0001.xyz,3,C,465.012,59.159
mol_0340_0001.xyz,14,C,278.478,44.496
mol_0342_0001.xyz,7,C,370.793,41.517
mol_0344_0001.xyz,15,C,342.198,53.856
mol_0345_0001.xyz,21,C,315.688,51.147
mol_0346_0001.xyz,10,C,413.946,62.597
mol_0349_0001.xyz,10,C,399.039,54.656
mol_0351_0001.xyz,6,C,187.709,67.481
mol_0356_0001.xyz,9,C,353.763,52.163
mol_0357_0001.xyz,4,C,360.818,66.514
mol_0358_0001.xyz,10,C,363.395,65.818
mol_0360_0001.xyz,11,C,408.21,71.679
mol_0361_0001.xyz,3,C,243.048,51.109
mol_0363_0001.xyz,10,C,377.472,40.33
mol_0364_0001.xyz,6,C,383.21,61.973
mol_0365_0001.xyz,23,C,388.96,56.028
mol_0367_0001.xyz,5,C,387.242,62.827
mol_0369_0001.xyz,1,C,268.346,32.797
mol_0371_0001.xyz,2,C,355.629,54.635
mol_0373_0001.xyz,8,C,356.534,52.122
mol_0374_0001.xyz,22,C,340.609,58.262
mol_0375_0001.xyz,20,C,387.642,49.28
mol_0383_0001.xyz,17,C,263.498,48.442
mol_0384_0001.xyz,23,C,346.11,58.736
mol_0385_0001.xyz,19,C,324.558,56.241
mol_0386_0001.xyz,2,C,193.919,42.308
mol_0387_0001.xyz,20,C,363.24,45.15
mol_0390_0001.xyz,14,C,370.248,44.393
mol_0391_0001.xyz,18,C,316.931,57.311
mol_0392_0001.xyz,8,C,402.75,68.773
mol_0393_0001.xyz,18,C,326.743,56.948
mol_0394_0001.xyz,23,C,405.116,61.711
mol_0396_0001.xyz,10,C,355.399,57.504
mol_0397_0001.xyz,15,C,383.734,68.067
mol_0398_0001.xyz,2,C,312.672,68.94
mol_0399_0001.xyz,15,C,354.972,40.295
mol_0403_0001.xyz,5,C,374.535,65.188
mol_0405_0001.xyz,6,C,297.896,58.609
mol_0409_0001.xyz,1,C,307.242,37.556
mol_0412_0001.xyz,10,C,377.375,55.065
mol_0414_0001.xyz,17,C,317.992,46.135
mol_0417_0001.xyz,12,C,317.781,62.211
mol_0418_0001.xyz,1,C,259.651,33.142
mol_0420_0001.xyz,25,C,412.11,73.077
mol_0421_0001.xyz,5,C,199.18,53.351
mol_0425_0001.xyz,21,C,359.672,55.697
mol_0430_0001.xyz,16,C,349.448,39.34
mol_0431_0001.xyz,3,C,383.387,63.297
mol_0432_0001.xyz,3,C,246.718,44.16
mol_0433_0001.xyz,10,C,402.125,44.935
mol_0434_0001.xyz,19,C,390.917,53.056
mol_0435_0001.xyz,15,C,322.532,46.178
mol_0436_0001.xyz,2,C,220.079,41.125
mol_0437_0001.xyz,7,C,291.146,45.551
mol_0438_0001.xyz,9,C,230.903,62.054
mol_0440_0001.xyz,17,C,358.892,59.872
mol_0445_0001.xyz,16,C,322.099,71.859
mol_0448_0001.xyz,8,C,309.292,52.784
mol_0450_0001.xyz,23,C,377.897,60.686
mol_0453_0001.xyz,10,C,313.492,78.168
mol_0454_0001.xyz,18,C,394.019,60.416
mol_0455_0001.xyz,12,C,278.902,51.016
mol_0456_0001.xyz,7,C,305.363,70.544
