mol_file,atom1_idx,element,mol_vol,vbur
mol_0003_0001.xyz,8,C,254.721,53.167
mol_0004_0001.xyz,3,C,291.035,47.443
mol_0005_0001.xyz,7,C,278.196,56.423
mol_0006_0001.xyz,24,C,302.432,53.826
mol_0007_0001.xyz,4,C,318.865,50.545
mol_0008_0001.xyz,8,C,245.221,49.134
mol_0009_0001.xyz,31,C,438.841,57.166
mol_0011_0001.xyz,11,C,331.743,57.551
mol_0013_0001.xyz,7,C,368.269,51.476
mol_0014_0001.xyz,23,C,328.088,52.796
mol_0016_0001.xyz,4,C,307.651,46.407
mol_0021_0001.xyz,11,C,296.556,59.94
mol_0022_0001.xyz,16,C,339.722,43.381
mol_0025_0001.xyz,14,C,272.035,49.501
mol_0027_0001.xyz,18,C,303.464,65.184
mol_0028_0001.xyz,12,C,187.276,42.693
mol_0029_0001.xyz,8,C,308.708,46.63
mol_0030_0001.xyz,25,C,428.941,63.094
mol_0032_0001.xyz,3,C,303.8,64.053
mol_0033_0001.xyz,27,C,375.341,58.961
mol_0037_0001.xyz,23,C,362.572,42.025
mol_0038_0001.xyz,19,C,318.264,48.177
mol_0043_0001.xyz,24,C,395.001,66.578
mol_0047_0001.xyz,15,C,336.289,39.44
mol_0048_0001.xyz,9,C,248.33,76.396
mol_0049_0001.xyz,4,C,304.212,46.814
mol_0050_0001.xyz,14,C,335.806,57.006
mol_0051_0001.xyz,23,C,323.284,42.114
mol_0052_0001.xyz,22,C,319.208,50.857
mol_0054_0001.xyz,12,C,308.816,54.402
mol_0057_0001.xyz,9,C,217.23,56.196
mol_0058_0001.xyz,5,C,323.654,51.235
mol_0060_0001.xyz,18,C,249.509,73.754
mol_0062_0001.xyz,1,C,215.608,40.157
mol_0064_0001.xyz,16,C,375.419,55.394
mol_0068_0001.xyz,17,C,312.721,55.079
mol_0070_0001.xyz,5,C,314.766,61.263
mol_0075_0001.xyz,4,C,304.298,59.486
mol_0077_0001.xyz,12,C,333.047,55.867
mol_0078_0001.xyz,5,C,284.577,48.303
mol_0079_0001.xyz,13,C,298.754,49.365
mol_0080_0001.xyz,6,C,316.223,51.832
mol_0082_0001.xyz,2,C,341.623,63.481
mol_0085_0001.xyz,8,C,329.147,63.539
mol_0086_0001.xyz,2,C,309.025,54.608
mol_0088_0001.xyz,5,C,242.816,54.69
mol_0090_0001.xyz,14,C,329.229,62.292
mol_0091_0001.xyz,18,C,318.164,48.928
mol_0094_0001.xyz,22,C,332.405,53.14
mol_0095_0001.xyz,19,C,316.416,42.565
mol_0098_0001.xyz,15,C,312.543,49.614
mol_0100_0001.xyz,11,C,322.321,53.94
mol_0102_0001.xyz,11,C,281.405,55.084
mol_0105_0001.xyz,19,C,309.851,37.441
mol_0106_0001.xyz,5,C,280.952,61.761
mol_0110_0001.xyz,30,C,385.75,45.189
mol_0111_0001.xyz,22,C,332.285,55.281
mol_0112_0001.xyz,27,C,371.215,50.131
mol_0113_0001.xyz,20,C,408.254,57.187
mol_0114_0001.xyz,18,C,440.518,71.194
mol_0116_0001.xyz,3,C,320.944,62.511
mol_0117_0001.xyz,15,C,329.396,49.057
mol_0118_0001.xyz,5,C,297.805,67.788
mol_0119_0001.xyz,7,C,292.311,53.224
mol_0121_0001.xyz,6,C,260.721,43.307
mol_0122_0001.xyz,10,C,176.376,43.851
