mol_file,atom1_idx,element,mol_vol,vbur
mol_0284_0001.xyz,12,C,0,45.197
mol_0285_0001.xyz,11,C,0,55.219
mol_0288_0001.xyz,10,C,0,50.366
mol_0289_0001.xyz,11,C,0,55.511
mol_0292_0001.xyz,20,C,0,66.221
mol_0293_0001.xyz,4,C,0,53.988
mol_0294_0001.xyz,9,C,0,54.6
mol_0298_0001.xyz,11,C,0,55.0
mol_0300_0001.xyz,6,C,0,60.428
mol_0301_0001.xyz,14,C,0,81.601
mol_0307_0001.xyz,4,C,0,49.669
mol_0308_0001.xyz,16,C,0,42.76
mol_0311_0001.xyz,3,C,0,44.46
mol_0312_0001.xyz,25,C,0,47.539
mol_0313_0001.xyz,7,C,0,55.251
mol_0314_0001.xyz,18,C,0,44.69
mol_0315_0001.xyz,14,C,0,47.717
mol_0316_0001.xyz,6,C,0,59.426
mol_0318_0001.xyz,10,C,0,68.968
mol_0319_0001.xyz,4,C,0,65.189
mol_0322_0001.xyz,20,C,0,53.606
mol_0324_0001.xyz,4,C,0,54.365
mol_0325_0001.xyz,12,C,0,57.577
mol_0327_0001.xyz,29,C,0,72.801
mol_0328_0001.xyz,17,C,0,47.956
mol_0329_0001.xyz,3,C,0,60.146
mol_0332_0001.xyz,15,C,0,47.919
mol_0334_0001.xyz,11,C,0,46.132
mol_0336_0001.xyz,3,C,0,59.475
mol_0340_0001.xyz,14,C,0,49.096
mol_0342_0001.xyz,7,C,0,42.645
mol_0344_0001.xyz,15,C,0,51.916
mol_0345_0001.xyz,21,C,0,49.974
mol_0346_0001.xyz,10,C,0,66.997
mol_0349_0001.xyz,10,C,0,54.768
mol_0351_0001.xyz,6,C,0,72.971
mol_0356_0001.xyz,9,C,0,53.416
mol_0357_0001.xyz,4,C,0,66.416
mol_0358_0001.xyz,10,C,0,64.124
mol_0360_0001.xyz,11,C,0,73.646
mol_0361_0001.xyz,3,C,0,51.631
mol_0363_0001.xyz,10,C,0,41.329
mol_0364_0001.xyz,6,C,0,68.063
mol_0365_0001.xyz,23,C,0,56.955
mol_0367_0001.xyz,5,C,0,61.342
mol_0369_0001.xyz,1,C,0,34.872
mol_0371_0001.xyz,2,C,0,56.194
mol_0373_0001.xyz,8,C,0,56.452
mol_0374_0001.xyz,22,C,0,58.411
mol_0375_0001.xyz,20,C,0,47.843
mol_0383_0001.xyz,17,C,0,49.892
mol_0384_0001.xyz,23,C,0,58.109
mol_0385_0001.xyz,19,C,0,64.15
mol_0386_0001.xyz,2,C,0,45.323
mol_0387_0001.xyz,20,C,0,48.803
mol_0390_0001.xyz,14,C,0,43.326
mol_0391_0001.xyz,18,C,0,56.124
mol_0392_0001.xyz,8,C,0,70.107
mol_0393_0001.xyz,18,C,0,57.34
mol_0394_0001.xyz,23,C,0,61.331
mol_0396_0001.xyz,10,C,0,57.743
mol_0397_0001.xyz,15,C,0,72.087
mol_0398_0001.xyz,2,C,0,72.679
mol_0399_0001.xyz,15,C,0,41.524
mol_0403_0001.xyz,5,C,0,66.478
mol_0405_0001.xyz,6,C,0,62.449
mol_0409_0001.xyz,1,C,0,38.837
mol_0412_0001.xyz,10,C,0,59.721
mol_0414_0001.xyz,17,C,0,45.793
mol_0417_0001.xyz,12,C,0,62.692
mol_0418_0001.xyz,1,C,0,37.226
mol_0420_0001.xyz,25,C,0,74.437
mol_0421_0001.xyz,5,C,0,58.618
