mol_file,atom1_idx,element,mol_vol,vbur
mol_0258_0001.xyz,3,C,311.183,61.91
mol_0259_0001.xyz,26,C,303.371,39.676
mol_0260_0001.xyz,7,C,227.917,45.797
mol_0263_0001.xyz,16,C,221.856,34.179
mol_0266_0001.xyz,17,C,254.087,53.986
mol_0267_0001.xyz,18,C,313.779,46.695
mol_0268_0001.xyz,8,C,210.09,38.815
mol_0275_0001.xyz,5,C,202.363,50.624
mol_0277_0001.xyz,12,C,357.594,56.507
mol_0279_0001.xyz,13,C,288.314,40.498
mol_0282_0001.xyz,7,C,297.895,42.673
mol_0284_0001.xyz,12,C,230.402,36.131
mol_0285_0001.xyz,11,C,248.443,44.918
mol_0288_0001.xyz,10,C,367.173,41.802
mol_0289_0001.xyz,11,C,220.769,45.211
mol_0292_0001.xyz,20,C,330.504,52.525
mol_0293_0001.xyz,4,C,209.958,44.644
mol_0294_0001.xyz,9,C,166.048,45.499
mol_0298_0001.xyz,11,C,197.609,46.143
mol_0300_0001.xyz,6,C,278.779,49.628
mol_0301_0001.xyz,14,C,317.889,66.284
mol_0307_0001.xyz,4,C,263.488,40.481
mol_0308_0001.xyz,16,C,271.996,35.162
mol_0311_0001.xyz,3,C,286.689,35.397
mol_0312_0001.xyz,25,C,317.392,38.753
mol_0313_0001.xyz,7,C,255.17,43.574
mol_0314_0001.xyz,18,C,242.574,36.74
mol_0315_0001.xyz,14,C,252.857,39.64
mol_0316_0001.xyz,6,C,293.439,48.8
mol_0318_0001.xyz,10,C,325.453,56.131
mol_0319_0001.xyz,4,C,235.38,52.455
mol_0322_0001.xyz,20,C,290.359,45.169
mol_0324_0001.xyz,4,C,292.847,45.051
mol_0325_0001.xyz,12,C,228.097,46.6
mol_0327_0001.xyz,29,C,354.625,57.613
mol_0328_0001.xyz,17,C,224.264,37.777
mol_0329_0001.xyz,3,C,275.981,46.686
mol_0332_0001.xyz,15,C,189.149,38.838
mol_0334_0001.xyz,11,C,203.81,36.499
mol_0336_0001.xyz,3,C,370.293,48.785
mol_0340_0001.xyz,14,C,229.049,37.811
mol_0342_0001.xyz,7,C,294.427,34.482
mol_0344_0001.xyz,15,C,262.142,42.869
mol_0345_0001.xyz,21,C,243.204,41.384
mol_0346_0001.xyz,10,C,340.979,55.636
mol_0349_0001.xyz,10,C,317.215,44.277
mol_0351_0001.xyz,6,C,158.814,60.235
mol_0356_0001.xyz,9,C,275.676,43.743
mol_0357_0001.xyz,4,C,277.599,55.195
mol_0358_0001.xyz,10,C,292.747,54.064
mol_0360_0001.xyz,11,C,327.224,60.658
mol_0361_0001.xyz,3,C,192.719,42.307
mol_0363_0001.xyz,10,C,307.354,33.318
mol_0364_0001.xyz,6,C,327.653,55.825
mol_0365_0001.xyz,23,C,310.21,47.457
mol_0367_0001.xyz,5,C,309.241,51.267
mol_0369_0001.xyz,1,C,206.833,26.647
mol_0371_0001.xyz,2,C,275.636,45.328
mol_0373_0001.xyz,8,C,287.285,45.387
mol_0374_0001.xyz,22,C,278.581,48.43
mol_0375_0001.xyz,20,C,315.647,40.001
mol_0383_0001.xyz,17,C,206.546,40.472
mol_0384_0001.xyz,23,C,279.736,48.688
mol_0385_0001.xyz,19,C,268.857,48.155
mol_0386_0001.xyz,2,C,161.77,34.646
mol_0387_0001.xyz,20,C,299.154,38.126
mol_0390_0001.xyz,14,C,293.563,35.105
mol_0391_0001.xyz,18,C,249.481,45.095
mol_0392_0001.xyz,8,C,325.126,58.37
mol_0393_0001.xyz,18,C,263.069,44.635
mol_0394_0001.xyz,23,C,322.449,49.839
mol_0396_0001.xyz,10,C,284.735,47.348
mol_0397_0001.xyz,15,C,307.54,59.187
mol_0398_0001.xyz,2,C,258.728,59.081
mol_0399_0001.xyz,15,C,282.53,33.478
mol_0403_0001.xyz,5,C,301.277,53.745
mol_0405_0001.xyz,6,C,243.869,50.176
mol_0409_0001.xyz,1,C,242.286,30.994
mol_0412_0001.xyz,10,C,306.361,48.056
mol_0414_0001.xyz,17,C,259.0,37.248
mol_0417_0001.xyz,12,C,249.792,51.704
mol_0418_0001.xyz,1,C,215.905,27.656
mol_0420_0001.xyz,25,C,336.404,63.049
mol_0421_0001.xyz,5,C,162.716,46.958
mol_0425_0001.xyz,21,C,288.937,48.736
mol_0430_0001.xyz,16,C,280.306,31.763
mol_0431_0001.xyz,3,C,307.023,52.582
