mol_file,atom1_idx,element,mol_vol,vbur
mol_0003_0001.xyz,8,C,0,51.254
mol_0004_0001.xyz,3,C,0,45.054
mol_0005_0001.xyz,7,C,0,56.078
mol_0006_0001.xyz,24,C,0,51.15
mol_0007_0001.xyz,4,C,0,46.375
mol_0008_0001.xyz,8,C,0,45.308
mol_0009_0001.xyz,31,C,0,57.004
mol_0011_0001.xyz,11,C,0,55.573
mol_0013_0001.xyz,7,C,0,48.219
mol_0014_0001.xyz,23,C,0,50.586
mol_0016_0001.xyz,4,C,0,42.709
mol_0021_0001.xyz,11,C,0,57.312
mol_0022_0001.xyz,16,C,0,42.288
mol_0025_0001.xyz,14,C,0,46.614
mol_0027_0001.xyz,18,C,0,61.161
mol_0028_0001.xyz,12,C,0,39.158
mol_0029_0001.xyz,8,C,0,43.668
mol_0030_0001.xyz,25,C,0,59.629
mol_0032_0001.xyz,3,C,0,61.085
mol_0033_0001.xyz,27,C,0,60.246
mol_0037_0001.xyz,23,C,0,40.196
mol_0038_0001.xyz,19,C,0,44.788
mol_0043_0001.xyz,24,C,0,59.902
mol_0047_0001.xyz,15,C,0,33.942
mol_0048_0001.xyz,9,C,0,73.249
mol_0049_0001.xyz,4,C,0,48.051
mol_0050_0001.xyz,14,C,0,53.253
mol_0051_0001.xyz,23,C,0,38.956
mol_0052_0001.xyz,22,C,0,48.766
mol_0054_0001.xyz,12,C,0,53.526
mol_0057_0001.xyz,9,C,0,49.47
mol_0058_0001.xyz,5,C,0,49.178
mol_0060_0001.xyz,18,C,0,70.05
mol_0062_0001.xyz,1,C,0,40.729
mol_0064_0001.xyz,16,C,0,51.978
mol_0068_0001.xyz,17,C,0,54.978
mol_0070_0001.xyz,5,C,0,59.33
mol_0075_0001.xyz,4,C,0,55.676
mol_0077_0001.xyz,12,C,0,49.671
mol_0078_0001.xyz,5,C,0,46.131
mol_0079_0001.xyz,13,C,0,45.871
mol_0080_0001.xyz,6,C,0,50.731
mol_0082_0001.xyz,2,C,0,61.522
mol_0085_0001.xyz,8,C,0,60.729
mol_0086_0001.xyz,2,C,0,52.604
mol_0088_0001.xyz,5,C,0,51.275
mol_0090_0001.xyz,14,C,0,61.742
mol_0091_0001.xyz,18,C,0,43.592
mol_0094_0001.xyz,22,C,0,50.939
mol_0095_0001.xyz,19,C,0,40.801
mol_0098_0001.xyz,15,C,0,46.736
mol_0100_0001.xyz,11,C,0,53.133
mol_0102_0001.xyz,11,C,0,54.996
mol_0105_0001.xyz,19,C,0,32.415
mol_0106_0001.xyz,5,C,0,59.149
mol_0110_0001.xyz,30,C,0,42.093
mol_0111_0001.xyz,22,C,0,53.321
mol_0112_0001.xyz,27,C,0,46.523
mol_0113_0001.xyz,20,C,0,60.465
mol_0114_0001.xyz,18,C,0,68.368
mol_0116_0001.xyz,3,C,0,59.037
mol_0117_0001.xyz,15,C,0,45.279
mol_0118_0001.xyz,5,C,0,64.737
mol_0119_0001.xyz,7,C,0,51.839
mol_0121_0001.xyz,6,C,0,40.875
mol_0122_0001.xyz,10,C,0,38.722
mol_0123_0001.xyz,13,C,0,48.767
mol_0124_0001.xyz,9,C,0,45.7
mol_0125_0001.xyz,19,C,0,57.109
mol_0130_0001.xyz,11,C,0,41.924
mol_0131_0001.xyz,5,C,0,57.633
mol_0132_0001.xyz,23,C,0,41.865
mol_0134_0001.xyz,22,C,0,57.104
mol_0136_0001.xyz,11,C,0,49.226
mol_0137_0001.xyz,1,C,0,31.558
mol_0138_0001.xyz,6,C,0,60.405
mol_0141_0001.xyz,17,C,0,30.855
mol_0143_0001.xyz,11,C,0,66.577
mol_0144_0001.xyz,6,C,0,60.675
mol_0147_0001.xyz,18,C,0,38.825
mol_0150_0001.xyz,9,C,0,52.623
mol_0151_0001.xyz,19,C,0,52.416
mol_0152_0001.xyz,13,C,0,57.04
mol_0155_0001.xyz,20,C,0,40.782
mol_0160_0001.xyz,18,C,0,50.32
mol_0163_0001.xyz,4,C,0,60.416
mol_0165_0001.xyz,25,C,0,53.929
mol_0167_0001.xyz,18,C,0,51.555
mol_0170_0001.xyz,22,C,0,42.152
mol_0173_0001.xyz,3,C,0,39.384
mol_0175_0001.xyz,18,C,0,49.719
mol_0177_0001.xyz,13,C,0,41.024
mol_0180_0001.xyz,20,C,0,62.671
mol_0181_0001.xyz,19,C,0,36.46
mol_0183_0001.xyz,1,C,0,35.688
mol_0184_0001.xyz,12,C,0,61.974
mol_0187_0001.xyz,20,C,0,52.158
mol_0190_0001.xyz,26,C,0,53.288
mol_0202_0001.xyz,14,C,0,47.831
mol_0203_0001.xyz,19,C,0,45.282
mol_0204_0001.xyz,14,C,0,41.499
mol_0205_0001.xyz,21,C,0,39.293
mol_0210_0001.xyz,12,C,0,36.084
mol_0211_0001.xyz,5,C,0,43.269
mol_0212_0001.xyz,18,C,0,36.207
mol_0215_0001.xyz,5,C,0,37.847
mol_0216_0001.xyz,22,C,0,56.333
mol_0218_0001.xyz,27,C,0,45.738
mol_0219_0001.xyz,22,C,0,42.847
mol_0220_0001.xyz,8,C,0,52.477
mol_0221_0001.xyz,5,C,0,73.88
mol_0222_0001.xyz,26,C,0,44.173
mol_0225_0001.xyz,6,C,0,66.368
mol_0226_0001.xyz,21,C,0,38.481
mol_0231_0001.xyz,7,C,0,62.379
mol_0236_0001.xyz,3,C,0,42.837
mol_0239_0001.xyz,16,C,0,53.717
mol_0242_0001.xyz,20,C,0,41.439
mol_0243_0001.xyz,10,C,0,42.545
mol_0245_0001.xyz,2,C,0,44.65
mol_0246_0001.xyz,16,C,0,50.716
mol_0248_0001.xyz,12,C,0,36.358
mol_0251_0001.xyz,6,C,0,43.806
mol_0253_0001.xyz,12,C,0,44.892
mol_0254_0001.xyz,1,C,0,28.274
mol_0256_0001.xyz,9,C,0,55.787
mol_0257_0001.xyz,2,C,0,36.648
mol_0258_0001.xyz,3,C,0,62.934
mol_0259_0001.xyz,26,C,0,37.307
mol_0260_0001.xyz,7,C,0,48.068
mol_0263_0001.xyz,16,C,0,33.893
mol_0266_0001.xyz,17,C,0,58.072
mol_0267_0001.xyz,18,C,0,56.796
