mol_file,atom1_idx,element,mol_vol,vbur
mol_0258_0001.xyz,3,C,395.444,72.921
mol_0259_0001.xyz,26,C,386.533,49.001
mol_0260_0001.xyz,7,C,294.871,54.605
mol_0263_0001.xyz,16,C,284.335,43.909
mol_0266_0001.xyz,17,C,321.373,64.156
mol_0267_0001.xyz,18,C,408.087,58.735
mol_0268_0001.xyz,8,C,270.385,47.266
mol_0275_0001.xyz,5,C,257.896,60.592
mol_0277_0001.xyz,12,C,452.996,67.791
mol_0279_0001.xyz,13,C,367.29,50.565
mol_0282_0001.xyz,7,C,383.535,51.751
mol_0284_0001.xyz,12,C,293.79,44.333
mol_0285_0001.xyz,11,C,310.992,53.384
mol_0288_0001.xyz,10,C,472.096,51.075
mol_0289_0001.xyz,11,C,283.448,55.003
mol_0292_0001.xyz,20,C,417.597,64.127
mol_0293_0001.xyz,4,C,271.165,53.726
mol_0294_0001.xyz,9,C,216.975,54.87
mol_0298_0001.xyz,11,C,258.119,55.571
mol_0300_0001.xyz,6,C,358.584,59.474
mol_0301_0001.xyz,14,C,405.009,79.41
mol_0307_0001.xyz,4,C,333.851,49.54
mol_0308_0001.xyz,16,C,347.374,44.534
mol_0311_0001.xyz,3,C,371.2,43.483
mol_0312_0001.xyz,25,C,409.148,48.218
mol_0313_0001.xyz,7,C,326.337,52.736
mol_0314_0001.xyz,18,C,310.866,45.971
mol_0315_0001.xyz,14,C,325.699,49.081
mol_0316_0001.xyz,6,C,375.444,59.478
mol_0318_0001.xyz,10,C,412.638,67.151
mol_0319_0001.xyz,4,C,296.917,62.247
mol_0322_0001.xyz,20,C,368.807,55.459
mol_0324_0001.xyz,4,C,376.049,54.554
mol_0325_0001.xyz,12,C,288.881,57.315
mol_0327_0001.xyz,29,C,443.056,71.5
mol_0328_0001.xyz,17,C,283.687,47.135
mol_0329_0001.xyz,3,C,352.427,57.31
mol_0332_0001.xyz,15,C,240.34,47.599
mol_0334_0001.xyz,11,C,261.01,45.292
mol_0336_0001.xyz,3,C,473.696,59.68
mol_0340_0001.xyz,14,C,291.713,46.949
mol_0342_0001.xyz,7,C,376.68,42.675
mol_0344_0001.xyz,15,C,340.628,53.067
mol_0345_0001.xyz,21,C,319.949,50.908
mol_0346_0001.xyz,10,C,429.388,65.122
mol_0349_0001.xyz,10,C,407.209,54.532
mol_0351_0001.xyz,6,C,201.029,70.19
mol_0356_0001.xyz,9,C,360.219,53.428
mol_0357_0001.xyz,4,C,357.723,66.464
mol_0358_0001.xyz,10,C,370.415,65.121
mol_0360_0001.xyz,11,C,416.192,72.431
mol_0361_0001.xyz,3,C,247.728,51.644
mol_0363_0001.xyz,10,C,391.075,41.439
mol_0364_0001.xyz,6,C,406.806,65.121
mol_0365_0001.xyz,23,C,406.258,56.656
mol_0367_0001.xyz,5,C,395.418,62.124
mol_0369_0001.xyz,1,C,270.541,34.535
mol_0371_0001.xyz,2,C,354.88,55.883
mol_0373_0001.xyz,8,C,365.562,54.776
mol_0374_0001.xyz,22,C,357.494,58.479
mol_0375_0001.xyz,20,C,401.332,49.187
mol_0383_0001.xyz,17,C,271.096,49.657
mol_0384_0001.xyz,23,C,356.576,58.834
mol_0385_0001.xyz,19,C,344.267,60.619
mol_0386_0001.xyz,2,C,207.064,44.315
mol_0387_0001.xyz,20,C,379.92,47.368
mol_0390_0001.xyz,14,C,378.234,44.225
mol_0391_0001.xyz,18,C,321.279,57.406
mol_0392_0001.xyz,8,C,410.409,69.289
mol_0393_0001.xyz,18,C,333.871,56.931
mol_0394_0001.xyz,23,C,414.595,61.536
mol_0396_0001.xyz,10,C,361.169,58.191
mol_0397_0001.xyz,15,C,392.59,70.035
mol_0398_0001.xyz,2,C,323.702,71.107
mol_0399_0001.xyz,15,C,361.534,41.647
mol_0403_0001.xyz,5,C,387.231,65.46
mol_0405_0001.xyz,6,C,307.176,60.699
mol_0409_0001.xyz,1,C,309.576,38.944
mol_0412_0001.xyz,10,C,391.403,57.427
mol_0414_0001.xyz,17,C,328.761,46.531
mol_0417_0001.xyz,12,C,321.046,62.739
mol_0418_0001.xyz,1,C,270.438,35.62
mol_0420_0001.xyz,25,C,428.806,73.727
mol_0421_0001.xyz,5,C,209.851,56.143
mol_0425_0001.xyz,21,C,368.768,57.932
mol_0430_0001.xyz,16,C,362.784,39.87
mol_0431_0001.xyz,3,C,390.068,62.794
mol_0432_0001.xyz,3,C,263.233,46.464
mol_0433_0001.xyz,10,C,408.618,45.263
mol_0434_0001.xyz,19,C,395.829,53.462
mol_0435_0001.xyz,15,C,335.237,46.53
mol_0436_0001.xyz,2,C,221.61,40.932
mol_0437_0001.xyz,7,C,308.388,46.03
mol_0438_0001.xyz,9,C,237.357,63.179
mol_0440_0001.xyz,17,C,363.673,59.599
mol_0445_0001.xyz,16,C,325.375,72.717
mol_0448_0001.xyz,8,C,312.128,54.604
mol_0450_0001.xyz,23,C,388.711,62.889
mol_0453_0001.xyz,10,C,324.125,79.402
mol_0454_0001.xyz,18,C,404.573,59.9
mol_0455_0001.xyz,12,C,278.881,50.838
mol_0456_0001.xyz,7,C,308.664,72.59
mol_0457_0001.xyz,5,C,335.409,51.231
mol_0458_0001.xyz,3,C,412.071,64.607
mol_0461_0001.xyz,11,C,288.157,58.34
mol_0464_0001.xyz,23,C,449.942,51.613
mol_0465_0001.xyz,11,C,251.875,62.048
mol_0466_0001.xyz,25,C,398.418,56.318
mol_0467_0001.xyz,2,C,316.89,64.184
mol_0469_0001.xyz,13,C,306.059,47.371
mol_0470_0001.xyz,2,C,324.051,56.906
mol_0474_0001.xyz,18,C,364.415,69.952
mol_0475_0001.xyz,4,C,304.328,54.127
mol_0476_0001.xyz,24,C,360.347,62.618
mol_0478_0001.xyz,11,C,368.311,50.234
mol_0480_0001.xyz,23,C,417.966,60.599
mol_0484_0001.xyz,11,C,339.047,46.598
mol_0485_0001.xyz,24,C,395.138,50.774
mol_0488_0001.xyz,2,C,383.807,71.456
mol_0489_0001.xyz,21,C,361.292,49.833
mol_0493_0001.xyz,18,C,291.172,46.133
mol_0495_0001.xyz,13,C,229.139,54.313
mol_0499_0001.xyz,17,C,321.647,64.381
mol_0016_0001.xyz,20,Cl,355.459,37.2
mol_0023_0001.xyz,28,Cl,411.835,41.118
mol_0026_0001.xyz,7,Cl,329.389,44.399
mol_0033_0001.xyz,25,Cl,432.306,37.044
mol_0044_0001.xyz,22,Cl,387.072,37.129
mol_0065_0001.xyz,28,Cl,441.683,49.717
mol_0067_0001.xyz,23,Cl,488.517,37.186
mol_0097_0001.xyz,11,Cl,383.648,41.974
mol_0101_0001.xyz,27,Cl,476.918,40.739
mol_0107_0001.xyz,14,Cl,262.844,37.211
mol_0122_0001.xyz,6,Cl,206.648,37.429
mol_0124_0001.xyz,10,Cl,242.667,37.235
mol_0130_0001.xyz,8,Cl,432.202,41.399
mol_0139_0001.xyz,11,Cl,280.037,37.093
mol_0148_0001.xyz,11,Cl,368.238,39.299
mol_0160_0001.xyz,19,Cl,283.389,41.154
mol_0179_0001.xyz,9,Cl,270.302,37.005
mol_0196_0001.xyz,20,Cl,336.882,37.175
mol_0200_0001.xyz,12,Cl,309.19,37.198
mol_0223_0001.xyz,15,Cl,406.704,37.167
mol_0227_0001.xyz,19,Cl,369.486,41.948
mol_0228_0001.xyz,12,Cl,380.468,50.167
mol_0232_0001.xyz,23,Cl,454.56,49.984
mol_0255_0001.xyz,21,Cl,414.688,42.955
mol_0265_0001.xyz,13,Cl,300.536,37.229
mol_0276_0001.xyz,23,Cl,383.489,37.202
mol_0280_0001.xyz,14,Cl,269.154,37.181
mol_0296_0001.xyz,14,Cl,285.124,37.1
mol_0298_0001.xyz,13,Cl,255.96,37.24
mol_0301_0001.xyz,24,Cl,407.946,39.74
mol_0303_0001.xyz,23,Cl,431.854,44.608
mol_0330_0001.xyz,21,Cl,432.537,44.19
mol_0344_0001.xyz,20,Cl,339.453,37.172
mol_0356_0001.xyz,20,Cl,356.71,39.739
mol_0362_0001.xyz,14,Cl,433.531,37.15
mol_0371_0001.xyz,24,Cl,354.868,44.781
mol_0372_0001.xyz,16,Cl,377.529,37.234
mol_0379_0001.xyz,19,Cl,285.145,48.421
mol_0396_0001.xyz,24,Cl,361.728,46.883
mol_0399_0001.xyz,23,Cl,366.099,40.545
mol_0401_0001.xyz,16,Cl,333.025,36.049
mol_0421_0001.xyz,10,Cl,208.942,35.233
mol_0423_0001.xyz,21,Cl,362.551,38.856
mol_0435_0001.xyz,18,Cl,333.029,37.203
mol_0448_0001.xyz,20,Cl,312.603,42.334
mol_0450_0001.xyz,18,Cl,386.188,37.193
mol_0455_0001.xyz,14,Cl,278.095,37.052
mol_0470_0001.xyz,15,Cl,324.202,37.218
mol_0486_0001.xyz,16,Cl,286.28,41.456
mol_0499_0001.xyz,16,Cl,320.18,38.355
mol_0010_0001.xyz,21,F,345.194,34.755
mol_0020_0001.xyz,24,F,379.954,45.67
mol_0027_0001.xyz,7,F,351.333,36.482
mol_0029_0001.xyz,23,F,356.45,39.424
mol_0031_0001.xyz,11,F,312.343,34.705
mol_0032_0001.xyz,22,F,343.447,38.397
mol_0037_0001.xyz,27,F,418.763,41.243
mol_0042_0001.xyz,8,F,329.365,34.724
mol_0057_0001.xyz,13,F,253.721,34.739
mol_0058_0001.xyz,23,F,372.85,46.87
mol_0067_0001.xyz,9,F,482.388,34.668
mol_0072_0001.xyz,27,F,418.488,42.641
