mol_file,atom1_idx,element,mol_vol,vbur
mol_0219_0001.xyz,22,C,354.391,48.805
mol_0220_0001.xyz,8,C,305.324,58.554
mol_0221_0001.xyz,5,C,270.348,78.438
mol_0222_0001.xyz,26,C,392.894,48.596
mol_0225_0001.xyz,6,C,425.413,70.262
mol_0226_0001.xyz,21,C,365.378,45.342
mol_0231_0001.xyz,7,C,387.859,68.002
mol_0236_0001.xyz,3,C,340.544,48.207
mol_0239_0001.xyz,16,C,385.699,60.945
mol_0242_0001.xyz,20,C,328.433,48.781
mol_0243_0001.xyz,10,C,262.44,44.015
mol_0245_0001.xyz,2,C,383.909,49.507
mol_0246_0001.xyz,16,C,316.677,57.537
mol_0248_0001.xyz,12,C,221.664,42.617
mol_0251_0001.xyz,6,C,377.939,48.986
mol_0253_0001.xyz,12,C,263.901,49.187
mol_0254_0001.xyz,1,C,449.348,33.262
mol_0256_0001.xyz,9,C,307.7,58.838
mol_0257_0001.xyz,2,C,298.877,42.806
mol_0258_0001.xyz,3,C,361.125,68.78
mol_0259_0001.xyz,26,C,351.023,45.302
mol_0260_0001.xyz,7,C,269.586,51.145
mol_0263_0001.xyz,16,C,256.636,39.895
mol_0266_0001.xyz,17,C,295.191,60.284
mol_0267_0001.xyz,18,C,367.34,54.021
mol_0268_0001.xyz,8,C,245.496,43.917
mol_0275_0001.xyz,5,C,238.227,56.818
mol_0277_0001.xyz,12,C,418.356,63.402
mol_0279_0001.xyz,13,C,335.735,46.56
mol_0282_0001.xyz,7,C,346.598,48.115
mol_0284_0001.xyz,12,C,265.245,41.031
mol_0285_0001.xyz,11,C,284.549,50.082
mol_0288_0001.xyz,10,C,428.936,47.356
mol_0289_0001.xyz,11,C,257.773,51.137
mol_0292_0001.xyz,20,C,382.79,59.701
mol_0293_0001.xyz,4,C,246.065,50.141
mol_0294_0001.xyz,9,C,199.146,51.172
mol_0298_0001.xyz,11,C,232.544,51.866
mol_0300_0001.xyz,6,C,325.819,55.679
mol_0301_0001.xyz,14,C,370.253,74.704
mol_0307_0001.xyz,4,C,305.235,45.887
mol_0308_0001.xyz,16,C,314.732,40.669
mol_0311_0001.xyz,3,C,331.218,40.268
mol_0312_0001.xyz,25,C,371.38,44.423
mol_0313_0001.xyz,7,C,294.129,49.157
mol_0314_0001.xyz,18,C,285.434,42.194
mol_0315_0001.xyz,14,C,294.809,45.294
mol_0316_0001.xyz,6,C,341.747,55.251
mol_0318_0001.xyz,10,C,376.851,62.843
mol_0319_0001.xyz,4,C,271.184,58.501
mol_0322_0001.xyz,20,C,341.088,51.412
mol_0324_0001.xyz,4,C,342.785,50.783
mol_0325_0001.xyz,12,C,263.665,53.165
mol_0327_0001.xyz,29,C,405.059,66.454
mol_0328_0001.xyz,17,C,259.511,43.434
mol_0329_0001.xyz,3,C,321.146,53.128
mol_0332_0001.xyz,15,C,218.343,44.044
mol_0334_0001.xyz,11,C,235.817,41.734
mol_0336_0001.xyz,3,C,432.42,55.396
mol_0340_0001.xyz,14,C,264.78,43.214
mol_0342_0001.xyz,7,C,341.414,39.363
mol_0344_0001.xyz,15,C,312.69,49.065
mol_0345_0001.xyz,21,C,285.07,47.139
mol_0346_0001.xyz,10,C,392.398,61.546
mol_0349_0001.xyz,10,C,366.851,50.545
mol_0351_0001.xyz,6,C,185.984,66.407
mol_0356_0001.xyz,9,C,323.063,49.617
mol_0357_0001.xyz,4,C,324.776,62.13
mol_0358_0001.xyz,10,C,338.402,60.938
mol_0360_0001.xyz,11,C,379.146,68.052
mol_0361_0001.xyz,3,C,226.708,47.91
mol_0363_0001.xyz,10,C,359.373,38.168
mol_0364_0001.xyz,6,C,373.447,61.592
mol_0365_0001.xyz,23,C,365.369,53.029
mol_0367_0001.xyz,5,C,359.913,57.826
mol_0369_0001.xyz,1,C,243.345,31.292
mol_0371_0001.xyz,2,C,322.365,51.634
mol_0373_0001.xyz,8,C,333.61,51.068
mol_0374_0001.xyz,22,C,323.0,54.616
mol_0375_0001.xyz,20,C,365.029,45.525
mol_0383_0001.xyz,17,C,241.801,46.031
mol_0384_0001.xyz,23,C,327.971,54.842
mol_0385_0001.xyz,19,C,314.07,55.605
mol_0386_0001.xyz,2,C,188.556,40.344
mol_0387_0001.xyz,20,C,344.264,43.645
mol_0390_0001.xyz,14,C,344.109,40.494
mol_0391_0001.xyz,18,C,291.907,52.423
mol_0392_0001.xyz,8,C,373.888,65.099
mol_0393_0001.xyz,18,C,304.484,52.213
mol_0394_0001.xyz,23,C,376.913,56.937
mol_0396_0001.xyz,10,C,327.931,53.914
mol_0397_0001.xyz,15,C,354.222,65.869
mol_0398_0001.xyz,2,C,296.181,66.455
mol_0399_0001.xyz,15,C,328.263,38.314
mol_0403_0001.xyz,5,C,350.615,60.949
mol_0405_0001.xyz,6,C,283.53,56.583
mol_0409_0001.xyz,1,C,281.289,35.669
mol_0412_0001.xyz,10,C,358.037,53.753
mol_0414_0001.xyz,17,C,298.821,42.723
mol_0417_0001.xyz,12,C,291.254,58.394
mol_0418_0001.xyz,1,C,246.762,32.347
mol_0420_0001.xyz,25,C,392.034,69.76
mol_0421_0001.xyz,5,C,190.363,52.534
mol_0425_0001.xyz,21,C,336.275,54.388
mol_0430_0001.xyz,16,C,332.015,36.574
mol_0431_0001.xyz,3,C,356.188,58.77
mol_0432_0001.xyz,3,C,238.988,43.297
mol_0433_0001.xyz,10,C,374.14,41.391
mol_0434_0001.xyz,19,C,358.446,49.64
mol_0435_0001.xyz,15,C,302.674,42.834
mol_0436_0001.xyz,2,C,200.18,36.969
mol_0437_0001.xyz,7,C,284.98,42.19
mol_0438_0001.xyz,9,C,216.367,59.014
mol_0440_0001.xyz,17,C,334.777,55.85
mol_0445_0001.xyz,16,C,295.709,68.444
mol_0448_0001.xyz,8,C,282.368,50.466
mol_0450_0001.xyz,23,C,355.906,59.066
mol_0453_0001.xyz,10,C,295.847,75.506
mol_0454_0001.xyz,18,C,372.132,55.699
mol_0455_0001.xyz,12,C,255.072,47.002
mol_0456_0001.xyz,7,C,279.961,68.248
mol_0457_0001.xyz,5,C,304.571,47.361
mol_0458_0001.xyz,3,C,375.855,60.531
mol_0461_0001.xyz,11,C,260.914,54.467
mol_0464_0001.xyz,23,C,416.978,48.016
mol_0465_0001.xyz,11,C,230.013,58.703
mol_0466_0001.xyz,25,C,359.377,52.592
mol_0467_0001.xyz,2,C,289.115,59.69
mol_0469_0001.xyz,13,C,276.475,43.56
mol_0470_0001.xyz,2,C,292.358,51.88
mol_0474_0001.xyz,18,C,332.984,64.477
mol_0475_0001.xyz,4,C,277.699,50.587
mol_0476_0001.xyz,24,C,327.704,58.896
mol_0478_0001.xyz,11,C,335.228,46.118
mol_0480_0001.xyz,23,C,381.495,56.473
mol_0484_0001.xyz,11,C,308.459,42.829
mol_0485_0001.xyz,24,C,361.099,46.932
mol_0488_0001.xyz,2,C,348.741,67.352
mol_0489_0001.xyz,21,C,329.235,46.089
mol_0493_0001.xyz,18,C,265.444,42.365
mol_0495_0001.xyz,13,C,210.251,50.583
mol_0499_0001.xyz,17,C,290.808,60.214
mol_0016_0001.xyz,20,Cl,322.407,33.728
mol_0023_0001.xyz,28,Cl,377.298,37.621
mol_0026_0001.xyz,7,Cl,299.658,40.656
mol_0033_0001.xyz,25,Cl,397.378,33.423
mol_0044_0001.xyz,22,Cl,352.371,33.643
mol_0065_0001.xyz,28,Cl,401.975,45.321
mol_0067_0001.xyz,23,Cl,440.42,33.699
mol_0097_0001.xyz,11,Cl,348.416,38.401
mol_0101_0001.xyz,27,Cl,431.363,37.117
mol_0107_0001.xyz,14,Cl,238.962,33.754
mol_0122_0001.xyz,6,Cl,186.821,33.967
mol_0124_0001.xyz,10,Cl,220.414,33.774
mol_0130_0001.xyz,8,Cl,394.05,37.438
mol_0139_0001.xyz,11,Cl,258.01,33.638
mol_0148_0001.xyz,11,Cl,333.883,35.774
mol_0160_0001.xyz,19,Cl,255.325,37.655
mol_0179_0001.xyz,9,Cl,247.918,33.538
mol_0196_0001.xyz,20,Cl,307.196,33.684
mol_0200_0001.xyz,12,Cl,281.505,33.731
mol_0223_0001.xyz,15,Cl,367.874,33.682
mol_0227_0001.xyz,19,Cl,335.414,38.21
mol_0228_0001.xyz,12,Cl,347.26,46.258
mol_0232_0001.xyz,23,Cl,414.821,46.259
mol_0255_0001.xyz,21,Cl,383.427,39.324
mol_0265_0001.xyz,13,Cl,271.136,33.735
mol_0276_0001.xyz,23,Cl,353.27,33.761
mol_0280_0001.xyz,14,Cl,245.562,33.686
mol_0296_0001.xyz,14,Cl,258.508,33.604
mol_0298_0001.xyz,13,Cl,233.486,33.767
mol_0301_0001.xyz,24,Cl,369.13,35.994
mol_0303_0001.xyz,23,Cl,387.576,41.071
mol_0330_0001.xyz,21,Cl,396.07,40.47
mol_0344_0001.xyz,20,Cl,311.629,33.699
mol_0356_0001.xyz,20,Cl,323.642,36.282
mol_0362_0001.xyz,14,Cl,395.371,33.695
mol_0371_0001.xyz,24,Cl,322.393,41.243
mol_0372_0001.xyz,16,Cl,341.046,33.759
mol_0379_0001.xyz,19,Cl,257.99,44.646
mol_0396_0001.xyz,24,Cl,328.383,43.261
mol_0399_0001.xyz,23,Cl,332.387,36.957
mol_0401_0001.xyz,16,Cl,298.142,32.592
mol_0421_0001.xyz,10,Cl,189.583,31.783
mol_0423_0001.xyz,21,Cl,330.135,35.316
mol_0435_0001.xyz,18,Cl,302.32,33.763
mol_0448_0001.xyz,20,Cl,284.545,38.721
mol_0450_0001.xyz,18,Cl,356.481,33.736
mol_0455_0001.xyz,14,Cl,251.282,33.587
mol_0470_0001.xyz,15,Cl,292.406,33.743
mol_0486_0001.xyz,16,Cl,260.477,37.898
mol_0499_0001.xyz,16,Cl,289.518,34.856
mol_0010_0001.xyz,21,F,315.935,31.844
mol_0020_0001.xyz,24,F,349.479,42.208
mol_0027_0001.xyz,7,F,319.81,33.407
mol_0029_0001.xyz,23,F,324.897,36.329
mol_0031_0001.xyz,11,F,289.283,31.777
mol_0032_0001.xyz,22,F,313.858,35.103
mol_0037_0001.xyz,27,F,378.629,37.996
mol_0042_0001.xyz,8,F,299.726,31.775
mol_0057_0001.xyz,13,F,230.832,31.797
mol_0058_0001.xyz,23,F,341.025,42.732
mol_0067_0001.xyz,9,F,438.652,31.76
mol_0072_0001.xyz,27,F,382.599,39.542
mol_0086_0001.xyz,18,F,323.835,31.816
mol_0091_0001.xyz,21,F,333.722,39.158
mol_0094_0001.xyz,18,F,345.706,31.758
mol_0098_0001.xyz,1,F,329.912,31.792
mol_0119_0001.xyz,19,F,306.728,38.016
mol_0128_0001.xyz,19,F,353.716,47.161
mol_0129_0001.xyz,21,F,325.508,31.851
mol_0130_0001.xyz,28,F,399.228,44.083
mol_0142_0001.xyz,23,F,333.475,31.829
mol_0150_0001.xyz,24,F,362.641,31.795
mol_0151_0001.xyz,18,F,267.922,29.926
mol_0156_0001.xyz,3,F,319.889,36.786
mol_0157_0001.xyz,19,F,289.051,36.446
mol_0159_0001.xyz,23,F,342.376,31.818
mol_0165_0001.xyz,12,F,402.698,31.853
mol_0167_0001.xyz,10,F,274.514,31.785
mol_0177_0001.xyz,19,F,299.507,36.624
mol_0179_0001.xyz,12,F,246.413,35.218
mol_0183_0001.xyz,18,F,253.133,41.225
mol_0184_0001.xyz,21,F,327.876,36.048
mol_0189_0001.xyz,24,F,348.363,47.019
mol_0192_0001.xyz,17,F,268.761,42.349
mol_0195_0001.xyz,16,F,394.624,31.809
mol_0215_0001.xyz,16,F,244.829,43.596
mol_0218_0001.xyz,23,F,347.576,40.22
mol_0221_0001.xyz,17,F,270.665,46.591
mol_0226_0001.xyz,23,F,369.78,31.793
mol_0227_0001.xyz,16,F,336.273,31.761
mol_0229_0001.xyz,12,F,291.832,43.372
mol_0246_0001.xyz,23,F,319.584,39.805
mol_0259_0001.xyz,25,F,352.681,31.862
mol_0260_0001.xyz,17,F,267.588,38.564
mol_0265_0001.xyz,10,F,277.217,34.258
mol_0269_0001.xyz,14,F,303.628,33.841
mol_0279_0001.xyz,12,F,334.598,31.796
mol_0282_0001.xyz,22,F,346.699,31.733
mol_0283_0001.xyz,25,F,336.159,44.545
mol_0286_0001.xyz,11,F,307.178,31.84
mol_0293_0001.xyz,15,F,248.47,38.048
mol_0294_0001.xyz,12,F,195.057,31.783
mol_0300_0001.xyz,15,F,328.317,31.766
mol_0305_0001.xyz,17,F,438.118,31.878
mol_0306_0001.xyz,23,F,335.46,36.232
mol_0314_0001.xyz,21,F,285.371,44.362
mol_0315_0001.xyz,16,F,295.266,31.737
mol_0321_0001.xyz,23,F,381.503,31.736
mol_0322_0001.xyz,17,F,335.674,34.197
mol_0324_0001.xyz,22,F,339.281,38.64
mol_0327_0001.xyz,20,F,403.886,33.049
mol_0335_0001.xyz,22,F,318.516,39.077
mol_0337_0001.xyz,15,F,301.87,35.375
mol_0338_0001.xyz,17,F,337.112,44.16
mol_0339_0001.xyz,19,F,401.591,31.628
mol_0353_0001.xyz,22,F,352.609,36.306
mol_0357_0001.xyz,22,F,327.992,31.799
mol_0375_0001.xyz,22,F,371.163,35.613
mol_0377_0001.xyz,28,F,355.057,44.731
mol_0381_0001.xyz,19,F,336.264,31.697
mol_0382_0001.xyz,24,F,334.351,31.823
mol_0383_0001.xyz,3,F,243.241,35.48
mol_0387_0001.xyz,6,F,345.474,39.39
mol_0391_0001.xyz,19,F,292.029,35.503
mol_0392_0001.xyz,24,F,372.494,40.316
mol_0396_0001.xyz,21,F,331.177,31.747
mol_0402_0001.xyz,21,F,448.148,46.402
mol_0404_0001.xyz,19,F,289.872,49.018
mol_0412_0001.xyz,21,F,353.468,42.417
mol_0417_0001.xyz,18,F,293.811,37.884
mol_0419_0001.xyz,19,F,389.816,31.721
mol_0422_0001.xyz,13,F,306.365,31.76
mol_0423_0001.xyz,23,F,327.337,36.171
mol_0443_0001.xyz,12,F,250.346,36.73
mol_0445_0001.xyz,20,F,295.494,31.764
mol_0446_0001.xyz,20,F,433.411,31.813
mol_0457_0001.xyz,24,F,305.456,42.487
mol_0460_0001.xyz,17,F,287.395,37.449
mol_0470_0001.xyz,21,F,293.55,45.855
mol_0476_0001.xyz,22,F,325.229,41.842
mol_0477_0001.xyz,14,F,449.94,48.733
mol_0478_0001.xyz,24,F,340.164,33.412
mol_0494_0001.xyz,22,F,313.961,31.739
mol_0497_0001.xyz,19,F,255.776,36.616
mol_0002_0001.xyz,28,H,275.484,30.799
mol_0004_0001.xyz,31,H,304.271,52.202
mol_0005_0001.xyz,36,H,293.149,49.208
mol_0006_0001.xyz,33,H,319.068,37.87
mol_0007_0001.xyz,29,H,340.05,42.486
mol_0008_0001.xyz,19,H,257.387,28.544
mol_0011_0001.xyz,39,H,342.665,24.828
mol_0012_0001.xyz,34,H,283.444,34.781
mol_0014_0001.xyz,43,H,352.035,37.651
mol_0015_0001.xyz,40,H,331.602,48.927
mol_0016_0001.xyz,34,H,323.087,39.605
mol_0017_0001.xyz,35,H,402.73,46.512
mol_0020_0001.xyz,38,H,345.76,37.721
mol_0023_0001.xyz,39,H,377.836,33.572
mol_0027_0001.xyz,34,H,319.436,30.599
mol_0029_0001.xyz,44,H,325.432,32.845
mol_0034_0001.xyz,38,H,437.054,43.705
mol_0035_0001.xyz,41,H,319.811,32.285
mol_0038_0001.xyz,40,H,329.128,29.237
mol_0040_0001.xyz,15,H,203.957,35.356
mol_0041_0001.xyz,34,H,270.241,29.483
mol_0044_0001.xyz,36,H,353.722,55.317
mol_0045_0001.xyz,26,H,232.714,33.286
mol_0046_0001.xyz,38,H,331.197,45.612
mol_0047_0001.xyz,33,H,351.573,44.87
mol_0048_0001.xyz,41,H,257.294,36.451
mol_0050_0001.xyz,42,H,350.566,42.099
mol_0051_0001.xyz,38,H,340.989,43.942
mol_0055_0001.xyz,40,H,342.583,30.679
mol_0056_0001.xyz,33,H,302.859,34.347
mol_0057_0001.xyz,23,H,231.44,47.779
mol_0058_0001.xyz,34,H,345.614,47.378
mol_0059_0001.xyz,34,H,340.18,43.917
mol_0061_0001.xyz,20,H,229.733,30.665
mol_0062_0001.xyz,32,H,221.275,35.383
mol_0064_0001.xyz,34,H,389.497,39.813
mol_0065_0001.xyz,38,H,400.211,39.752
mol_0066_0001.xyz,35,H,338.819,35.719
mol_0067_0001.xyz,38,H,442.396,32.874
mol_0069_0001.xyz,44,H,359.198,33.646
mol_0070_0001.xyz,45,H,331.978,47.393
mol_0073_0001.xyz,42,H,310.546,45.911
mol_0075_0001.xyz,22,H,320.008,33.255
mol_0078_0001.xyz,46,H,299.855,46.406
mol_0080_0001.xyz,30,H,327.731,46.622
mol_0083_0001.xyz,34,H,310.324,38.509
mol_0084_0001.xyz,28,H,373.081,27.853
mol_0085_0001.xyz,39,H,350.964,52.196
mol_0086_0001.xyz,30,H,324.266,34.043
mol_0088_0001.xyz,26,H,255.921,42.993
mol_0089_0001.xyz,35,H,261.875,56.792
mol_0091_0001.xyz,42,H,336.484,39.54
mol_0092_0001.xyz,39,H,336.678,30.645
mol_0094_0001.xyz,44,H,349.154,41.944
mol_0097_0001.xyz,36,H,346.122,35.004
mol_0099_0001.xyz,34,H,419.888,31.474
mol_0102_0001.xyz,32,H,293.174,47.093
mol_0105_0001.xyz,30,H,324.87,40.65
mol_0107_0001.xyz,29,H,238.361,35.212
mol_0108_0001.xyz,34,H,425.336,38.119
mol_0109_0001.xyz,34,H,287.926,43.538
mol_0113_0001.xyz,40,H,424.505,50.156
mol_0115_0001.xyz,26,H,307.039,27.544
mol_0116_0001.xyz,41,H,331.825,50.272
mol_0118_0001.xyz,29,H,312.755,42.504
mol_0122_0001.xyz,19,H,186.002,33.494
mol_0124_0001.xyz,15,H,219.449,26.181
mol_0126_0001.xyz,41,H,357.322,49.107
mol_0133_0001.xyz,40,H,282.502,46.356
mol_0134_0001.xyz,31,H,342.508,43.676
mol_0135_0001.xyz,22,H,312.228,29.699
mol_0138_0001.xyz,19,H,212.854,49.381
mol_0141_0001.xyz,34,H,322.522,33.804
mol_0142_0001.xyz,38,H,332.439,40.379
mol_0144_0001.xyz,28,H,320.753,42.789
mol_0145_0001.xyz,23,H,262.351,34.535
mol_0148_0001.xyz,30,H,332.341,45.223
mol_0150_0001.xyz,38,H,363.809,40.641
mol_0152_0001.xyz,44,H,428.018,49.37
mol_0155_0001.xyz,42,H,324.044,30.789
mol_0157_0001.xyz,31,H,289.975,48.303
mol_0158_0001.xyz,23,H,328.479,29.685
mol_0164_0001.xyz,48,H,360.858,60.782
mol_0166_0001.xyz,38,H,309.386,30.601
mol_0167_0001.xyz,24,H,278.729,31.287
mol_0169_0001.xyz,37,H,382.801,30.712
mol_0170_0001.xyz,44,H,322.092,35.678
mol_0173_0001.xyz,23,H,261.391,32.771
mol_0175_0001.xyz,43,H,326.396,37.376
mol_0176_0001.xyz,45,H,369.016,41.69
mol_0180_0001.xyz,44,H,394.969,29.618
mol_0182_0001.xyz,25,H,276.166,38.669
mol_0183_0001.xyz,35,H,256.715,48.749
mol_0184_0001.xyz,29,H,331.339,47.409
mol_0188_0001.xyz,38,H,304.015,36.61
mol_0190_0001.xyz,31,H,333.16,37.922
mol_0191_0001.xyz,43,H,379.212,40.395
mol_0195_0001.xyz,36,H,393.416,44.694
mol_0196_0001.xyz,37,H,308.862,35.288
mol_0197_0001.xyz,47,H,346.011,33.061
mol_0198_0001.xyz,28,H,241.714,40.457
mol_0200_0001.xyz,24,H,279.338,41.058
mol_0206_0001.xyz,56,H,413.376,35.292
mol_0207_0001.xyz,27,H,253.894,41.555
mol_0209_0001.xyz,31,H,355.185,61.03
mol_0210_0001.xyz,43,H,343.617,36.038
mol_0212_0001.xyz,26,H,304.75,36.47
mol_0214_0001.xyz,25,H,345.494,25.211
mol_0216_0001.xyz,35,H,349.598,53.017
mol_0217_0001.xyz,23,H,242.134,34.263
mol_0218_0001.xyz,37,H,350.067,38.564
mol_0220_0001.xyz,36,H,305.389,60.654
mol_0222_0001.xyz,43,H,398.459,31.141
mol_0229_0001.xyz,32,H,289.183,36.94
mol_0230_0001.xyz,41,H,274.122,42.901
mol_0231_0001.xyz,50,H,390.909,33.765
mol_0232_0001.xyz,31,H,412.719,40.806
mol_0233_0001.xyz,41,H,408.901,50.188
mol_0235_0001.xyz,32,H,312.648,34.482
mol_0236_0001.xyz,37,H,342.877,41.809
mol_0237_0001.xyz,42,H,406.242,51.46
mol_0241_0001.xyz,37,H,397.611,46.342
mol_0242_0001.xyz,37,H,333.273,35.699
mol_0243_0001.xyz,30,H,262.774,52.248
mol_0244_0001.xyz,37,H,342.43,54.461
mol_0246_0001.xyz,34,H,319.275,42.403
mol_0249_0001.xyz,22,H,192.908,30.153
mol_0253_0001.xyz,23,H,266.396,50.039
mol_0254_0001.xyz,52,H,451.972,29.705
mol_0256_0001.xyz,29,H,311.558,51.003
mol_0257_0001.xyz,38,H,301.891,38.801
mol_0258_0001.xyz,41,H,360.308,40.987
mol_0259_0001.xyz,29,H,351.982,50.779
mol_0262_0001.xyz,34,H,327.197,43.911
mol_0266_0001.xyz,45,H,296.293,59.652
mol_0268_0001.xyz,20,H,246.159,28.758
mol_0269_0001.xyz,34,H,301.311,47.774
mol_0270_0001.xyz,34,H,292.088,42.974
mol_0273_0001.xyz,34,H,369.144,40.521
mol_0276_0001.xyz,40,H,348.635,46.203
mol_0279_0001.xyz,38,H,335.902,30.632
mol_0281_0001.xyz,33,H,234.387,35.274
mol_0291_0001.xyz,31,H,303.692,32.325
mol_0292_0001.xyz,38,H,378.853,66.47
mol_0293_0001.xyz,28,H,245.943,48.802
mol_0295_0001.xyz,37,H,261.791,38.749
mol_0300_0001.xyz,33,H,321.636,37.221
mol_0301_0001.xyz,47,H,370.714,57.876
mol_0302_0001.xyz,41,H,401.392,32.917
mol_0303_0001.xyz,30,H,392.485,29.475
mol_0305_0001.xyz,49,H,444.376,38.93
mol_0310_0001.xyz,31,H,370.985,40.415
mol_0311_0001.xyz,45,H,331.1,30.807
mol_0313_0001.xyz,25,H,298.644,39.667
mol_0317_0001.xyz,46,H,348.575,29.191
mol_0319_0001.xyz,34,H,271.635,43.82
mol_0322_0001.xyz,39,H,336.864,52.551
mol_0323_0001.xyz,36,H,299.302,30.154
mol_0324_0001.xyz,43,H,343.062,45.8
mol_0327_0001.xyz,48,H,408.935,78.796
