mol_file,atom1_idx,element,mol_vol,vbur
mol_0003_0001.xyz,8,C,320.734,61.934
mol_0004_0001.xyz,3,C,364.564,57.249
mol_0005_0001.xyz,7,C,339.541,64.306
mol_0006_0001.xyz,24,C,378.075,62.834
mol_0007_0001.xyz,4,C,400.637,59.519
mol_0008_0001.xyz,8,C,307.055,58.521
mol_0009_0001.xyz,31,C,541.618,65.886
mol_0011_0001.xyz,11,C,406.736,66.357
mol_0013_0001.xyz,7,C,452.392,61.57
mol_0014_0001.xyz,23,C,410.78,62.101
mol_0016_0001.xyz,4,C,390.329,54.961
mol_0021_0001.xyz,11,C,369.972,69.423
mol_0022_0001.xyz,16,C,413.411,51.252
mol_0025_0001.xyz,14,C,334.126,58.305
mol_0027_0001.xyz,18,C,379.819,75.265
mol_0028_0001.xyz,12,C,230.899,50.811
mol_0029_0001.xyz,8,C,382.459,55.04
mol_0030_0001.xyz,25,C,528.185,72.958
mol_0032_0001.xyz,3,C,371.325,73.524
mol_0033_0001.xyz,27,C,464.509,68.523
mol_0037_0001.xyz,23,C,456.454,50.922
mol_0038_0001.xyz,19,C,390.173,56.974
mol_0043_0001.xyz,24,C,492.625,78.68
mol_0047_0001.xyz,15,C,416.181,48.394
mol_0048_0001.xyz,9,C,302.203,85.747
mol_0049_0001.xyz,4,C,377.486,54.863
mol_0050_0001.xyz,14,C,419.947,67.375
mol_0051_0001.xyz,23,C,399.246,50.907
mol_0052_0001.xyz,22,C,397.219,59.852
mol_0054_0001.xyz,12,C,387.948,63.198
mol_0057_0001.xyz,9,C,273.562,66.477
mol_0058_0001.xyz,5,C,397.914,60.329
mol_0060_0001.xyz,18,C,306.572,82.101
mol_0062_0001.xyz,1,C,262.791,48.078
mol_0064_0001.xyz,16,C,457.279,64.7
mol_0068_0001.xyz,17,C,385.996,64.659
mol_0070_0001.xyz,5,C,390.248,70.556
mol_0075_0001.xyz,4,C,382.262,69.952
mol_0077_0001.xyz,12,C,416.57,66.202
mol_0078_0001.xyz,5,C,349.78,56.634
mol_0079_0001.xyz,13,C,370.065,58.438
mol_0080_0001.xyz,6,C,384.531,60.653
mol_0082_0001.xyz,2,C,418.085,73.007
mol_0085_0001.xyz,8,C,408.961,73.356
mol_0086_0001.xyz,2,C,381.674,64.576
mol_0088_0001.xyz,5,C,306.752,64.785
mol_0090_0001.xyz,14,C,408.245,71.453
mol_0091_0001.xyz,18,C,397.012,57.629
mol_0094_0001.xyz,22,C,408.163,61.38
mol_0095_0001.xyz,19,C,398.387,50.361
mol_0098_0001.xyz,15,C,390.621,59.828
mol_0100_0001.xyz,11,C,406.193,63.266
mol_0102_0001.xyz,11,C,343.587,63.331
mol_0105_0001.xyz,19,C,384.951,46.752
mol_0106_0001.xyz,5,C,351.455,71.245
mol_0110_0001.xyz,30,C,477.424,53.826
mol_0111_0001.xyz,22,C,410.068,63.621
mol_0112_0001.xyz,27,C,461.952,58.927
mol_0113_0001.xyz,20,C,501.559,68.169
mol_0114_0001.xyz,18,C,534.43,80.538
mol_0116_0001.xyz,3,C,390.769,73.113
mol_0117_0001.xyz,15,C,410.835,57.793
mol_0118_0001.xyz,5,C,369.418,77.558
mol_0119_0001.xyz,7,C,365.806,62.868
mol_0121_0001.xyz,6,C,318.64,52.009
mol_0122_0001.xyz,10,C,222.692,52.578
mol_0123_0001.xyz,13,C,401.987,62.467
mol_0124_0001.xyz,9,C,267.711,62.298
mol_0125_0001.xyz,19,C,395.055,66.71
mol_0130_0001.xyz,11,C,462.168,54.25
mol_0131_0001.xyz,5,C,380.911,71.533
mol_0132_0001.xyz,23,C,484.332,58.596
mol_0134_0001.xyz,22,C,405.386,64.953
mol_0136_0001.xyz,11,C,255.983,66.021
mol_0137_0001.xyz,1,C,365.325,41.204
mol_0138_0001.xyz,6,C,251.685,74.291
mol_0141_0001.xyz,17,C,381.51,41.444
mol_0143_0001.xyz,11,C,315.054,82.288
mol_0144_0001.xyz,6,C,372.61,70.142
mol_0147_0001.xyz,18,C,366.024,52.488
mol_0150_0001.xyz,9,C,433.753,68.292
mol_0151_0001.xyz,19,C,317.365,63.501
mol_0152_0001.xyz,13,C,504.927,66.936
mol_0155_0001.xyz,20,C,385.354,49.605
mol_0160_0001.xyz,18,C,308.729,66.316
mol_0163_0001.xyz,4,C,460.676,73.938
mol_0165_0001.xyz,25,C,468.385,64.977
mol_0167_0001.xyz,18,C,328.621,65.243
mol_0170_0001.xyz,22,C,378.191,53.978
mol_0173_0001.xyz,3,C,310.958,51.779
mol_0175_0001.xyz,18,C,383.241,70.551
mol_0177_0001.xyz,13,C,356.945,54.311
mol_0180_0001.xyz,20,C,465.392,76.071
mol_0181_0001.xyz,19,C,417.227,49.455
mol_0183_0001.xyz,1,C,301.689,46.514
mol_0184_0001.xyz,12,C,388.909,69.771
mol_0187_0001.xyz,20,C,487.026,62.393
mol_0190_0001.xyz,26,C,389.671,64.452
mol_0202_0001.xyz,14,C,395.465,59.271
mol_0203_0001.xyz,19,C,420.364,58.633
mol_0204_0001.xyz,14,C,405.739,53.84
mol_0205_0001.xyz,21,C,460.995,52.706
mol_0210_0001.xyz,12,C,406.719,49.537
mol_0211_0001.xyz,5,C,357.262,56.921
mol_0212_0001.xyz,18,C,368.106,49.688
mol_0215_0001.xyz,5,C,289.427,51.982
mol_0216_0001.xyz,22,C,414.053,64.699
mol_0218_0001.xyz,27,C,406.971,53.884
mol_0219_0001.xyz,22,C,418.079,57.201
mol_0220_0001.xyz,8,C,356.021,66.916
mol_0221_0001.xyz,5,C,315.77,85.262
mol_0222_0001.xyz,26,C,470.859,55.551
mol_0225_0001.xyz,6,C,500.596,77.843
mol_0226_0001.xyz,21,C,434.055,52.336
mol_0231_0001.xyz,7,C,454.887,75.436
mol_0236_0001.xyz,3,C,404.516,54.936
mol_0239_0001.xyz,16,C,458.474,69.069
mol_0242_0001.xyz,20,C,396.228,55.739
mol_0243_0001.xyz,10,C,308.645,49.955
mol_0245_0001.xyz,2,C,454.457,57.884
mol_0246_0001.xyz,16,C,380.835,65.546
mol_0248_0001.xyz,12,C,259.877,49.477
mol_0251_0001.xyz,6,C,442.531,55.583
mol_0253_0001.xyz,12,C,310.654,55.82
mol_0254_0001.xyz,1,C,530.901,39.223
mol_0256_0001.xyz,9,C,365.382,65.527
mol_0257_0001.xyz,2,C,356.564,50.427
mol_0258_0001.xyz,3,C,429.938,76.15
mol_0259_0001.xyz,26,C,417.292,52.083
mol_0260_0001.xyz,7,C,310.14,57.41
mol_0263_0001.xyz,16,C,301.615,47.323
mol_0266_0001.xyz,17,C,340.113,67.095
mol_0267_0001.xyz,18,C,439.556,62.486
mol_0268_0001.xyz,8,C,295.051,50.013
mol_0275_0001.xyz,5,C,278.911,63.588
mol_0277_0001.xyz,12,C,485.928,71.254
mol_0279_0001.xyz,13,C,393.903,53.785
mol_0282_0001.xyz,7,C,408.285,54.737
mol_0284_0001.xyz,12,C,312.858,47.114
mol_0285_0001.xyz,11,C,333.577,56.043
mol_0288_0001.xyz,10,C,509.396,54.213
mol_0289_0001.xyz,11,C,305.604,58.142
mol_0292_0001.xyz,20,C,446.669,67.365
mol_0293_0001.xyz,4,C,292.658,56.671
mol_0294_0001.xyz,9,C,231.511,57.923
mol_0298_0001.xyz,11,C,279.113,58.601
mol_0300_0001.xyz,6,C,386.786,62.487
mol_0301_0001.xyz,14,C,438.703,82.76
mol_0307_0001.xyz,4,C,358.528,52.606
mol_0308_0001.xyz,16,C,374.021,47.833
mol_0311_0001.xyz,3,C,390.587,46.167
mol_0312_0001.xyz,25,C,441.601,51.415
mol_0313_0001.xyz,7,C,351.275,55.565
mol_0314_0001.xyz,18,C,335.488,49.214
mol_0315_0001.xyz,14,C,348.965,52.187
mol_0316_0001.xyz,6,C,404.285,62.929
mol_0318_0001.xyz,10,C,445.077,70.626
mol_0319_0001.xyz,4,C,322.774,65.205
mol_0322_0001.xyz,20,C,398.687,58.864
mol_0324_0001.xyz,4,C,401.98,57.672
mol_0325_0001.xyz,12,C,311.281,60.588
mol_0327_0001.xyz,29,C,474.069,74.794
mol_0328_0001.xyz,17,C,305.791,50.092
mol_0329_0001.xyz,3,C,379.101,60.673
mol_0332_0001.xyz,15,C,259.376,50.577
mol_0334_0001.xyz,11,C,278.556,48.368
mol_0336_0001.xyz,3,C,508.699,63.193
mol_0340_0001.xyz,14,C,315.824,50.075
mol_0342_0001.xyz,7,C,406.1,45.443
mol_0344_0001.xyz,15,C,368.04,56.361
