mol_file,atom1_idx,element,mol_vol,vbur
mol_0258_0001.xyz,3,C,492.678,76.198
mol_0259_0001.xyz,26,C,431.72,52.347
mol_0260_0001.xyz,7,C,372.485,68.327
mol_0263_0001.xyz,16,C,364.126,54.988
mol_0266_0001.xyz,17,C,437.208,76.695
mol_0267_0001.xyz,18,C,481.229,67.611
mol_0268_0001.xyz,8,C,341.337,58.799
mol_0275_0001.xyz,5,C,337.748,70.126
mol_0277_0001.xyz,12,C,598.694,81.115
mol_0279_0001.xyz,13,C,420.258,53.651
mol_0282_0001.xyz,7,C,473.115,66.087
mol_0284_0001.xyz,12,C,387.032,56.192
mol_0285_0001.xyz,11,C,428.419,65.101
mol_0288_0001.xyz,10,C,535.679,56.084
mol_0289_0001.xyz,11,C,363.781,60.66
mol_0292_0001.xyz,20,C,538.808,74.236
mol_0293_0001.xyz,4,C,327.879,60.294
mol_0294_0001.xyz,9,C,262.026,60.698
mol_0298_0001.xyz,11,C,305.832,58.873
mol_0300_0001.xyz,6,C,410.786,64.884
mol_0301_0001.xyz,14,C,485.07,89.675
mol_0307_0001.xyz,4,C,412.485,54.232
mol_0308_0001.xyz,16,C,430.885,50.911
mol_0311_0001.xyz,3,C,460.296,54.811
mol_0312_0001.xyz,25,C,472.061,54.12
mol_0313_0001.xyz,7,C,402.466,63.931
mol_0314_0001.xyz,18,C,374.315,52.089
mol_0315_0001.xyz,14,C,405.112,53.099
mol_0316_0001.xyz,6,C,441.677,65.596
mol_0318_0001.xyz,10,C,535.0,79.174
mol_0319_0001.xyz,4,C,388.118,76.527
mol_0322_0001.xyz,20,C,461.018,58.339
mol_0324_0001.xyz,4,C,449.033,60.248
mol_0325_0001.xyz,12,C,361.874,64.666
mol_0327_0001.xyz,29,C,508.986,75.886
mol_0328_0001.xyz,17,C,372.933,56.895
mol_0329_0001.xyz,3,C,451.842,71.9
mol_0332_0001.xyz,15,C,299.255,59.001
mol_0334_0001.xyz,11,C,348.667,55.665
mol_0336_0001.xyz,3,C,562.308,64.899
mol_0340_0001.xyz,14,C,384.893,60.717
mol_0342_0001.xyz,7,C,450.949,51.218
mol_0344_0001.xyz,15,C,391.795,54.583
mol_0345_0001.xyz,21,C,371.335,54.56
mol_0346_0001.xyz,10,C,557.718,74.682
mol_0349_0001.xyz,10,C,485.9,59.361
mol_0351_0001.xyz,6,C,278.073,82.606
mol_0356_0001.xyz,9,C,407.269,62.093
mol_0357_0001.xyz,4,C,408.992,69.952
mol_0358_0001.xyz,10,C,438.737,66.74
mol_0360_0001.xyz,11,C,504.885,79.412
mol_0361_0001.xyz,3,C,297.736,57.888
mol_0363_0001.xyz,10,C,496.054,50.696
mol_0364_0001.xyz,6,C,543.385,77.865
mol_0365_0001.xyz,23,C,495.351,61.632
mol_0367_0001.xyz,5,C,479.881,64.283
mol_0369_0001.xyz,1,C,308.806,46.229
mol_0371_0001.xyz,2,C,407.545,64.689
mol_0373_0001.xyz,8,C,453.368,68.193
mol_0374_0001.xyz,22,C,445.23,63.613
mol_0375_0001.xyz,20,C,502.442,53.017
mol_0383_0001.xyz,17,C,328.919,57.543
mol_0384_0001.xyz,23,C,434.165,61.887
mol_0385_0001.xyz,19,C,443.325,79.3
mol_0386_0001.xyz,2,C,279.965,56.725
mol_0387_0001.xyz,20,C,487.242,61.49
mol_0390_0001.xyz,14,C,449.807,48.582
mol_0391_0001.xyz,18,C,372.197,62.45
mol_0392_0001.xyz,8,C,491.02,73.916
mol_0393_0001.xyz,18,C,413.273,62.198
mol_0394_0001.xyz,23,C,506.798,65.658
mol_0396_0001.xyz,10,C,426.787,63.755
mol_0397_0001.xyz,15,C,470.513,79.173
mol_0398_0001.xyz,2,C,414.966,80.973
mol_0399_0001.xyz,15,C,435.873,51.031
mol_0403_0001.xyz,5,C,472.394,69.525
mol_0405_0001.xyz,6,C,391.821,71.403
mol_0409_0001.xyz,1,C,387.521,48.628
