mol_file,atom1_idx,element,mol_vol,vbur
mol_0003_0001.xyz,8,C,240.141,50.464
mol_0004_0001.xyz,3,C,272.25,44.64
mol_0005_0001.xyz,7,C,260.762,53.909
mol_0006_0001.xyz,24,C,282.046,51.112
mol_0007_0001.xyz,4,C,297.671,47.828
mol_0008_0001.xyz,8,C,228.672,46.361
mol_0009_0001.xyz,31,C,410.89,54.53
mol_0011_0001.xyz,11,C,306.28,54.822
mol_0013_0001.xyz,7,C,343.948,48.502
mol_0014_0001.xyz,23,C,309.429,49.986
mol_0016_0001.xyz,4,C,286.758,43.96
mol_0021_0001.xyz,11,C,276.549,56.976
mol_0022_0001.xyz,16,C,317.376,41.1
mol_0025_0001.xyz,14,C,251.704,46.872
mol_0027_0001.xyz,18,C,283.412,62.032
mol_0028_0001.xyz,12,C,175.387,40.389
mol_0029_0001.xyz,8,C,290.453,44.151
mol_0030_0001.xyz,25,C,403.792,59.982
mol_0032_0001.xyz,3,C,280.644,60.929
mol_0033_0001.xyz,27,C,350.354,55.772
mol_0037_0001.xyz,23,C,338.285,39.5
mol_0038_0001.xyz,19,C,297.668,45.642
mol_0043_0001.xyz,24,C,370.644,62.976
mol_0047_0001.xyz,15,C,314.54,36.984
mol_0048_0001.xyz,9,C,236.39,73.372
mol_0049_0001.xyz,4,C,284.308,44.293
mol_0050_0001.xyz,14,C,313.7,53.911
mol_0051_0001.xyz,23,C,300.513,39.591
mol_0052_0001.xyz,22,C,297.985,48.13
mol_0054_0001.xyz,12,C,289.128,51.742
mol_0057_0001.xyz,9,C,202.0,53.128
mol_0058_0001.xyz,5,C,305.987,48.473
mol_0060_0001.xyz,18,C,234.034,70.986
mol_0062_0001.xyz,1,C,199.816,37.845
mol_0064_0001.xyz,16,C,350.31,52.413
mol_0068_0001.xyz,17,C,292.222,52.145
mol_0070_0001.xyz,5,C,295.081,58.387
mol_0075_0001.xyz,4,C,283.976,56.266
mol_0077_0001.xyz,12,C,311.599,52.833
mol_0078_0001.xyz,5,C,269.918,45.795
mol_0079_0001.xyz,13,C,279.116,46.651
mol_0080_0001.xyz,6,C,292.642,49.166
mol_0082_0001.xyz,2,C,323.03,60.441
mol_0085_0001.xyz,8,C,310.603,60.486
mol_0086_0001.xyz,2,C,292.009,51.619
mol_0088_0001.xyz,5,C,225.661,51.687
mol_0090_0001.xyz,14,C,307.983,59.474
mol_0091_0001.xyz,18,C,297.104,46.368
mol_0094_0001.xyz,22,C,310.467,50.709
mol_0095_0001.xyz,19,C,295.21,40.264
mol_0098_0001.xyz,15,C,291.302,46.687
mol_0100_0001.xyz,11,C,300.837,51.164
mol_0102_0001.xyz,11,C,263.576,52.527
mol_0105_0001.xyz,19,C,289.042,34.867
mol_0106_0001.xyz,5,C,261.925,58.748
mol_0110_0001.xyz,30,C,360.896,42.702
mol_0111_0001.xyz,22,C,311.033,52.731
mol_0112_0001.xyz,27,C,347.701,47.509
mol_0113_0001.xyz,20,C,381.897,53.761
mol_0114_0001.xyz,18,C,409.32,67.89
mol_0116_0001.xyz,3,C,296.693,59.141
mol_0117_0001.xyz,15,C,307.362,46.479
mol_0118_0001.xyz,5,C,278.191,64.751
mol_0119_0001.xyz,7,C,272.437,50.282
mol_0121_0001.xyz,6,C,243.29,40.82
mol_0122_0001.xyz,10,C,163.892,41.296
mol_0123_0001.xyz,13,C,304.072,48.736
mol_0124_0001.xyz,9,C,191.396,47.987
mol_0125_0001.xyz,19,C,297.81,55.041
mol_0130_0001.xyz,11,C,348.682,42.59
mol_0131_0001.xyz,5,C,284.992,58.725
mol_0132_0001.xyz,23,C,365.429,44.945
mol_0134_0001.xyz,22,C,306.696,53.137
mol_0136_0001.xyz,11,C,190.118,51.536
mol_0137_0001.xyz,1,C,275.645,30.696
mol_0138_0001.xyz,6,C,191.38,61.308
mol_0141_0001.xyz,17,C,289.833,31.586
mol_0143_0001.xyz,11,C,242.855,66.857
mol_0144_0001.xyz,6,C,283.378,58.743
mol_0147_0001.xyz,18,C,279.225,41.406
mol_0150_0001.xyz,9,C,322.271,55.396
mol_0151_0001.xyz,19,C,238.438,52.076
mol_0152_0001.xyz,13,C,382.614,55.341
mol_0155_0001.xyz,20,C,288.293,39.487
mol_0160_0001.xyz,18,C,223.278,52.474
mol_0163_0001.xyz,4,C,346.875,61.742
mol_0165_0001.xyz,25,C,355.019,52.361
mol_0167_0001.xyz,18,C,245.41,51.136
mol_0170_0001.xyz,22,C,292.573,42.791
mol_0173_0001.xyz,3,C,231.654,40.922
mol_0175_0001.xyz,18,C,289.11,54.122
mol_0177_0001.xyz,13,C,262.559,43.139
mol_0180_0001.xyz,20,C,354.025,62.793
mol_0181_0001.xyz,19,C,313.063,38.199
mol_0183_0001.xyz,1,C,228.821,36.853
mol_0184_0001.xyz,12,C,293.022,58.846
mol_0187_0001.xyz,20,C,365.26,50.947
mol_0190_0001.xyz,26,C,294.759,53.378
mol_0202_0001.xyz,14,C,298.746,48.241
mol_0203_0001.xyz,19,C,321.756,46.971
mol_0204_0001.xyz,14,C,303.445,42.676
mol_0205_0001.xyz,21,C,345.134,41.124
mol_0210_0001.xyz,12,C,306.696,38.467
mol_0211_0001.xyz,5,C,259.989,44.051
mol_0212_0001.xyz,18,C,273.26,37.865
mol_0215_0001.xyz,5,C,215.854,40.859
