name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00120,2.7056958385900653,-355.2416866145703,1,28.488416620134483
fragment_00120,2.7378357650550598,-355.24163539633724,1,26.651297608512355
fragment_00120,2.785069969076507,-355.24156012384185,1,27.13666718423726
fragment_00120,2.792315294932131,-355.24154857768013,1,26.852825984786506
fragment_00120,2.7938981804963783,-355.2415460551914,1,26.84833192691058
fragment_00120,3.47259681788028,-355.24046448006715,1,27.80499862483855
fragment_00120,3.48875643483456,-355.24043872807835,1,27.73505820754192
fragment_00120,4.203582721638376,-355.23929957988,1,27.65520722727985
fragment_00120,4.212198507704397,-355.23928584975096,1,27.643948071118473
fragment_00121,0.0,-409.43320390391295,1,23.98475169280579
fragment_00121,4.695936115181078,-409.42572045336874,1,25.971139619488586
fragment_00121,4.753543183062595,-409.4256286506626,1,24.11530226809866
fragment_00122,0.0,-553.512752880063,1,21.69837661320364
fragment_00122,2.7424521880294317,-553.5083825043135,1,21.194680807362037
fragment_00123,0.0,-557.3729773943718,1,18.919297170648832
fragment_00123,1.0287507035719337,-557.3713379757717,1,18.88309038814367
fragment_00124,0.0,-588.3641689197594,1,23.23577433897892
fragment_00125,0.0,-726.6016736493946,1,20.092534247767585
fragment_00125,1.6051880079980736,-726.5991156194774,1,20.058975278426676
fragment_00126,0.0,-391.18323305134595,1,22.783338265243955
fragment_00126,0.00014223159232435643,-391.18323282468543,1,22.78068089639638
fragment_00126,0.31169063293104277,-391.18273634070516,1,22.487702135807414
fragment_00126,0.843574644574575,-391.18188872957955,1,23.16670090064371
fragment_00126,0.8467042105434689,-391.18188374229874,1,23.145533858563773
fragment_00127,0.0,-351.8396464603605,1,18.901541921535724
fragment_00127,0.0020753803335816605,-351.8396431530314,1,18.909549190743597
fragment_00127,0.16628765434136905,-351.83938146411543,1,18.696903971953667
fragment_00127,1.4573489569356424,-351.83732402696756,1,19.996031262511092
fragment_00127,1.457560523091301,-351.83732368981543,1,20.001949595981046
fragment_00127,1.860588739605686,-351.83668142347017,1,19.774682407333263
fragment_00127,1.861669399224984,-351.83667970132944,1,19.77642311803063
fragment_00127,2.457398982548566,-351.83573034580905,1,21.33804949884939
