name,E_rel(kcal/mol),E_tot,attach_atom_idx,pct_V_bur
fragment_00060,0.0,-617.3791052477303,3,25.578552042878087
fragment_00060,0.00010618285268484597,-617.3791050785171,3,25.559808139385105
fragment_00061,0.0,-3037.1909430811106,3,22.162057911842766
fragment_00061,2.6490301326689453e-05,-3037.1909430388955,3,22.167177618299288
fragment_00062,0.0,-495.7322405939828,3,19.621900842270463
fragment_00063,0.0,-424.4995915694444,3,20.71810875376075
fragment_00063,1.2631904865968746,-424.497578547269,3,22.857481052364058
fragment_00063,1.2660950295115352,-424.4975739185852,3,22.889266887570766
fragment_00064,0.0,-347.94724493225175,3,18.143050101651486
fragment_00064,0.32460977746616626,-347.9467276336437,3,18.26675439420998
fragment_00064,0.34983020060221093,-347.94668744234116,3,18.28313808769517
fragment_00064,0.5147782905068573,-347.94642458082797,3,18.35711724382831
fragment_00065,0.0,-440.5774535334755,3,21.360277171635023
fragment_00065,1.2319206122497925,-440.5754903430167,3,20.864436932310724
fragment_00065,1.2324461501800508,-440.57548950551876,3,20.873584282947057
fragment_00065,2.5244368238800274,-440.57343058732374,3,20.200181730196807
fragment_00065,2.6348579585416103,-440.5732546200448,3,20.83644620025998
fragment_00065,2.6458823216895793,-440.5732370516038,3,20.826225545147047
fragment_00065,2.998967103967588,-440.57267437518715,3,20.446875250227166
fragment_00065,3.0098962292557045,-440.57265695851737,3,20.43148736766247
fragment_00066,0.0,-937.347659584682,3,25.34017714346588
fragment_00066,0.015934843861576575,-937.3476341908919,3,24.33464815014674
fragment_00066,0.033299512811240745,-937.3476065185305,3,27.635321287754994
fragment_00066,1.5154470318980178,-937.3452445661133,3,24.88389645583052
fragment_00067,0.0,-662.2251958532441,3,25.418982355046378
fragment_00068,0.0,-503.1661729918536,3,24.78800297725353
fragment_00068,3.6160196889799323,-503.1604104976787,3,27.706371299144557
fragment_00069,0.0,-389.76947501161084,3,28.095975825009834
fragment_00069,0.9304030446784431,-389.76799231998126,3,24.931243220059294
fragment_00069,1.1214476106755429,-389.7676878710862,3,27.717139280238516
fragment_00069,2.905875464486253,-389.764844204293,3,26.88729133666382
fragment_00070,0.0,-389.7694745045675,3,28.138418423297185
fragment_00070,0.9266449393886409,-389.76799780185985,3,24.940016237044134
fragment_00070,1.121502285471223,-389.767687276913,3,27.71345396919559
fragment_00070,2.9386786153602786,-389.76479142210127,3,26.7265935336079
fragment_00071,0.0,-555.9427516261519,3,22.1509314413232
fragment_00071,0.00046872694714865615,-555.942750879188,3,22.157834896290606
fragment_00072,0.0,-364.0590194151094,3,18.166620597075823
fragment_00072,0.15728270350861676,-364.058768769167,3,18.154575197756913
fragment_00073,0.0,-1382.9586819873234,3,22.140377873478183
fragment_00073,0.0022426781721913147,-1382.9586784133883,3,22.14566504253426
fragment_00074,0.0,-3037.187487522408,3,25.759371253274143
fragment_00074,0.0020803359813664282,-3037.1874842071816,3,25.762177291335952
fragment_00075,0.0,-595.2963432243318,3,23.076532086520285
fragment_00075,0.0036426650516495364,-595.2963374193755,3,23.085797838082474
fragment_00076,0.0,-538.9052658889926,3,22.09282165722621
fragment_00076,0.0025023476395129884,-538.9052619012479,3,22.098252674601987
fragment_00077,0.0,-937.3476574544069,3,25.366842008153206
fragment_00077,0.01096405442325805,-937.3476399820739,3,24.315624788945
fragment_00077,0.03156117504293782,-937.3476071584729,3,27.64627572540812
fragment_00077,1.512563808659077,-937.3452470305468,3,24.91427250516454
fragment_00078,0.0,-429.1092891711803,3,23.320320196958587
fragment_00078,0.0029868010637828673,-429.1092844114098,3,23.31780428384531
fragment_00078,0.06990205931445673,-429.10917777515806,3,19.6037501349032
fragment_00078,0.07184063589966366,-429.10917468583966,3,19.612912299855452
fragment_00078,0.76304293808864,-429.1080731848572,3,19.92717018572995
fragment_00078,1.3378749344910186,-429.1071571317613,3,24.654219858032576
fragment_00078,1.3441011249052024,-429.1071472096953,3,24.688682128874635
fragment_00079,0.0,-457.58964039126164,3,20.62164260424246
fragment_00079,0.0007832275462175274,-457.5896391431091,3,20.622130003237725
fragment_00079,1.5201446682502695,-457.58721788653287,3,20.5314055070605
fragment_00080,0.0,-617.3814228192088,3,22.160369141045216
fragment_00080,0.00047215983885481736,-617.3814220667742,3,22.1630006955725
fragment_00081,0.0,-522.6223702584448,3,30.427571917038055
fragment_00081,0.000394544581489409,-522.6223696296979,3,30.4548074994987
fragment_00081,0.9301240152942029,-522.6208880114768,3,25.576210611479862
fragment_00081,0.9382906964561228,-522.6208749970419,3,25.50989218338224
fragment_00081,2.4869510155114125,-522.6184070497311,3,23.99433240381971
fragment_00081,2.487026186103904,-522.6184069299392,3,23.990363693963733
fragment_00081,2.8985854141830747,-522.6177510685616,3,24.968981032127434
fragment_00081,2.937999355870841,-522.6176882584474,3,24.886491574858468
fragment_00081,3.0865482514957536,-522.6174515307139,3,28.359177489509047
fragment_00081,3.58803712163797,-522.6166523573294,3,24.13397435674276
fragment_00081,3.58969467082457,-522.6166497158566,3,24.13683378649835
fragment_00081,3.646827477453777,-522.6165586689339,3,26.85797002961946
fragment_00081,3.6577329053065926,-522.6165412900284,3,26.76493216686568
fragment_00081,3.8911470237724375,-522.6161693209536,3,27.580922861417616
fragment_00081,3.9372504901710292,-522.6160958504032,3,27.094190804631314
fragment_00081,4.287386117043078,-522.6155378737649,3,24.187450390608685
fragment_00081,4.287466703440761,-522.6155377453423,3,24.204393304419693
fragment_00082,0.0,-662.2278671198034,3,23.773433828265066
fragment_00082,0.001807706098885282,-662.2278642390403,3,23.773062306697177
fragment_00083,0.0,-495.72130501098565,3,20.678063578643357
fragment_00084,0.0,-463.8389023552703,3,23.47903523289582
fragment_00084,0.001520101343696347,-463.83889993283464,3,23.53266791765742
fragment_00084,3.144850114527418,-463.83389071760666,3,25.554728552201823
fragment_00085,0.0,-461.4016920750011,3,20.94643945064318
fragment_00085,0.0011236108039334922,-461.40169028441335,3,20.94840028992591
fragment_00086,0.0,-1244.0614600976107,3,21.731762084631587
fragment_00087,0.0,-611.3618905047209,3,19.6822784157925
fragment_00088,0.0,-668.2641051121208,3,26.980125118800196
fragment_00088,0.0012706447700987227,-668.2641030872194,3,26.988987454317463
fragment_00088,2.25567037596406,-668.2605104725668,3,26.90492071736615
fragment_00088,2.258313725564701,-668.260506260121,3,26.888435862944803
fragment_00089,0.0,-403.4015661570145,3,21.68291910221105
fragment_00089,0.0003523180713625197,-403.40156559555993,3,21.672924648697798
fragment_00089,0.04156528285134006,-403.40149991852,3,19.325996817980844
fragment_00090,0.0,-441.5302742154003,3,20.915664328360805
fragment_00090,0.00039836090973665726,-441.5302735805718,3,20.907119158610072
fragment_00090,2.0284858340333205,-441.52704161745896,3,20.8200836237419
fragment_00091,0.0,-538.9072303620264,3,24.825427770718374
fragment_00091,0.0002017544420109522,-538.9072300405103,3,24.824205626673255
fragment_00092,0.0,-538.9056450366534,3,22.18618621964075
fragment_00092,0.0026100627702209576,-538.9056408772536,3,22.181723745150627
fragment_00093,0.0,-503.17429675062215,3,26.09677385664602
fragment_00094,0.0,-644.9435474460219,3,19.44582734238735
fragment_00095,0.0,-596.488428008947,3,24.249747438353026
fragment_00095,0.002129322526790545,-596.4884246156556,3,24.253507143090882
fragment_00096,0.0,-489.6505620381216,3,19.04489699862767
fragment_00096,0.00016300155402249576,-489.6505617783621,3,19.0424202335985
fragment_00097,0.0,-622.2161812287798,3,30.542382629050778
fragment_00098,0.0,-555.9418775672782,3,25.41630112378327
fragment_00098,0.0014643022035191458,-555.941875233764,3,25.406508876563617
fragment_00099,0.0,-1012.3991601079784,7,26.431975713942553
fragment_00100,0.0,-463.8199430134556,3,26.435531542320422
fragment_00100,0.13946487569746044,-463.8197207620292,3,24.441724318483118
fragment_00100,0.6459187637631583,-463.8189136763851,3,23.870079214387122
fragment_00101,0.0,-463.8386948709352,3,20.71583687786728
fragment_00101,0.20023481827456982,-463.83837577644096,3,21.06633709899215
fragment_00101,0.20270467062151748,-463.8383718404807,3,21.0194852442009
fragment_00101,0.8959422029631628,-463.8372670961525,3,22.875213575239055
fragment_00101,0.9006682193242322,-463.83725956476604,3,22.834836457366535
fragment_00101,1.2753930544289025,-463.8366624027301,3,23.99874671447719
fragment_00101,1.2759337163950168,-463.8366615411304,3,23.964503427459363
fragment_00101,1.479157743652766,-463.83633768302843,3,24.65922818499887
fragment_00101,2.116524037624834,-463.83532197518605,3,21.110323545548983
fragment_00102,0.0,-1022.591245375828,3,27.338827254789194
fragment_00103,0.0,-509.6992726548831,3,20.548602383381084
fragment_00103,0.011431840082146996,-509.6992544370863,3,20.55651796108663
fragment_00103,0.8445225806616439,-509.6979268224844,3,22.07527267283785
fragment_00104,0.0,-662.2301945428566,3,22.18733137217358
fragment_00104,0.0010246907619951104,-662.2301929099079,3,22.186991071758055
fragment_00105,0.0,-1022.5931399557801,3,25.372417274452125
fragment_00105,0.0061520194580793434,-1022.5931301519131,3,25.37862014610087
fragment_00106,0.0,-744.6659285285261,3,23.927445706475538
fragment_00106,1.6504384540592636,-744.663298387433,3,23.282632233088123
fragment_00107,0.0,-506.5805828069426,3,25.494922488311456
fragment_00107,0.0006811453378148807,-506.5805817214684,3,25.489562612142475
fragment_00107,0.3270014199166055,-506.5800616970097,3,25.34455401012479
fragment_00107,0.8008893124201789,-506.5793065085829,3,26.12679856428181
fragment_00107,0.8266640324015763,-506.57926543395206,3,26.082016054520473
fragment_00107,1.4430483219192578,-506.57828316306217,3,25.50429307065255
