name,E_rel(kcal/mol),E_tot,pct_V_bur_r2.5,pct_V_bur_r3.5,pct_V_bur_r4.5,pct_V_bur_r5.5,pct_V_bur_r6.5,pct_V_bur_r7.5,pct_V_bur_r8.5
fragment_00035,0.0015682771815359999,-652.2882921384116,29.84510716367424,22.240944141760515,15.392238869321833,11.097003641652496,7.955293492418771,5.683321303643058,3.9254536481273172
fragment_00036,0.0,-820.5283829238657,29.065709556954527,24.566276175390346,14.658807238551635,8.082079162755372,4.896555883949574,3.1869648709465577,2.1894391194134553
fragment_00037,0.0,-463.8227672869245,30.537150676239968,23.352467052126155,15.789670192906035,9.983089572883905,6.049430816907745,3.937323285924753,2.7049339974120294
fragment_00037,0.22061159807795794,-463.8224157199647,31.987157436073844,25.72123452010767,17.20122280330343,9.987592083975597,6.051017541457253,3.9383560190373736,2.705643483198113
fragment_00037,0.6881577018313582,-463.82167063782157,30.261181336217934,22.31960144687873,15.109104259693881,9.987556207393194,6.0542235944853715,3.9404427058060256,2.707077033245338
fragment_00037,1.0783396611918246,-463.82104884329016,30.101308544814838,22.222222222222225,15.115347217377947,9.98041676749481,6.053451968163349,3.939940486278655,2.706732009335667
fragment_00038,0.0,-3037.1912209126485,29.73958014800318,22.13859249073091,15.29401014869336,10.70296142371062,7.383366236131781,5.32071173136716,3.7182011872321326
fragment_00038,0.08669669877545387,-3037.191082752665,29.72638788821597,22.129401730230292,15.28952334415625,10.700198901592504,7.38154041610221,5.319466792820439,3.7175694533130166
fragment_00039,0.0,-483.2869730638172,29.610603063574427,23.762164600967665,17.014541270898103,11.909760689746225,7.466658407004627,4.859737866871364,3.338631151168873
fragment_00039,0.00032058017188174137,-483.2869725529402,29.625156232680627,23.76571426582045,17.01546932302962,11.91054102424414,7.46711486201202,4.860034954479104,3.3388352498196645
fragment_00039,0.7660039627872005,-483.2857523588009,31.128595781764805,27.13057984970238,19.437361094098694,12.296842125278515,7.4687015865615285,4.861067687591725,3.3395447356057484
fragment_00039,0.7682025955481278,-483.28574885505657,31.051952643498037,27.06476474155584,19.40314393667717,12.291442699626721,7.467864752381308,4.860523026977535,3.339170554745964
